datetime,day_of_week,day_name,is_weekend,month,month_name,month_abbr,season,day_sin,day_cos,Open,High,Low,Close,Volume,VWAP,OBV,Cumulative_Return,SMA_5,SMA_20,SMA_50,SMA_200,EMA_5,EMA_20,EMA_50,EMA_200,RSI,ATR,MACD,MACD_Signal,Bollinger_Upper,Bollinger_Mid,Bollinger_Lower
2023-05-17 16:30:00,2,Wednesday,0,5,May,May,Spring,0.4338837391175582,-0.900968867902419,172.6799926757812,173.5599975585938,172.6399993896484,173.4600982666016,10583809,171.867433613061,3497434474,-0.1045834339584769,171.5396179199219,168.4739135742188,168.9851962280273,170.9853160095215,171.859510706729,169.4281406242881,168.4563398522636,171.8702249886076,67.28645965359058,1.918809073311942,0.9567288642720371,0.2408332129124673,173.238382609563,168.4739135742188,163.7094445388745
2023-05-17 17:30:00,2,Wednesday,0,5,May,May,Spring,-0.433883739117558,-0.9009688679024191,173.4600067138672,174.2200012207031,173.4199981689453,173.8614959716797,11274621,171.8735531888732,3519983715,-0.1025113830471164,173.0059173583984,168.7319885253906,169.0182360839844,170.9353234863281,172.5268391283792,169.8503649430873,168.6683067589074,171.8900386302302,70.99317118970089,1.889523097446987,1.183821614041932,0.4294308931383603,174.0723741104359,168.7319885253906,163.3916029403454
2023-05-17 18:30:00,2,Wednesday,0,5,May,May,Spring,-0.9749279121818236,-0.2225209339563146,173.8867950439453,174.5,173.1999969482422,173.9095001220703,11228922,171.8797570172064,3542441558,-0.1022635813225236,173.42421875,169.0279632568359,169.0751119995117,170.887047958374,172.9877261262762,170.2369492458476,168.8738437535413,171.9101327744276,77.80834643806374,1.862379891531808,1.35208183039947,0.6139610805905823,174.8312786090356,169.0279632568359,163.2246479046362
2023-05-17 19:30:00,2,Wednesday,0,5,May,May,Spring,-0.7818314824680299,0.6234898018587334,173.9100036621094,174.5,173.5800018310547,173.8500061035156,8159229,171.8841097798504,3542441557,-0.1025706947758572,173.5482208251953,169.4075736999512,169.1229541015625,170.8318730163574,173.2751527853561,170.5810498989588,169.0689873751089,171.9294349966076,77.04959199250177,1.864522661481585,1.463755333696326,0.7839199312117312,175.4367819713888,169.4075736999512,163.3783654285135
2023-05-18 13:30:00,3,Thursday,0,5,May,May,Spring,0.0,1.0,174.4299926757812,175.5998992919922,172.4499969482422,175.0350036621094,34513615,171.9132826571537,3611468786,-0.0964536312247184,174.0232208251953,169.8618240356445,169.1866540527344,170.7803415679932,173.8617697442738,171.0052359716398,169.3029487981285,171.9603361773589,77.16495568394014,1.860230582101005,1.629097566495403,0.9529554582684656,176.1572724740383,169.8618240356445,163.5663755972508
2023-05-18 14:30:00,3,Thursday,0,5,May,May,Spring,0.7818314824680298,0.6234898018587336,175.0319976806641,175.5200042724609,173.4299926757812,174.8999938964844,17520334,171.9272545181216,3611468785,-0.09715056372923137,174.3111999511719,170.2242889404297,169.3234539794922,170.7251165008545,174.2078444616774,171.3761652978155,169.5224407627699,171.9895865029223,74.40301470943476,1.848088945661272,1.729303977652847,1.108225162145342,176.8117033964632,170.2242889404297,163.6368744843962
2023-05-18 15:30:00,3,Thursday,0,5,May,May,Spring,0.9749279121818236,-0.2225209339563143,174.9100036621094,175.75,174.1399993896484,174.4049987792969,13539619,171.9361796441324,3611468784,-0.09970577286648286,174.4199005126953,170.5410385131836,169.4617678833008,170.6719460296631,174.2735625675505,171.6646256293851,169.7139136261631,172.0136204559211,72.47224670817036,1.848917279924665,1.748619316332139,1.236303992982701,177.2993073418419,170.5410385131836,163.7827696845253
2023-05-18 16:30:00,3,Thursday,0,5,May,May,Spring,0.4338837391175582,-0.900968867902419,174.3800048828125,175.5200042724609,173.8899993896484,175.1289978027344,10976803,171.9454764779357,3633422389,-0.09596842505069059,174.6638000488281,170.926488494873,169.6314859008789,170.6222409820557,174.5587076459452,171.9945658363708,169.9262698683816,172.0446192354914,74.49499826618266,1.885702950613839,1.801580038633375,1.349359202112836,177.8133865401165,170.926488494873,164.0395904496296
2023-05-18 17:30:00,3,Thursday,0,5,May,May,Spring,-0.433883739117558,-0.9009688679024191,175.1399993896484,175.4799957275391,174.0899963378906,174.8800048828125,9213378,171.9526310241322,3633422388,-0.09725374880844861,174.8697998046875,171.3659934997559,169.7784860229492,170.6070580291748,174.665806724901,172.2693695550795,170.1205339865946,172.0728320280021,80.69276861395166,1.834988185337612,1.802679972309988,1.440023356152267,178.0728468543283,171.3659934997559,164.6591401451834
2023-05-18 18:30:00,3,Thursday,0,5,May,May,Spring,-0.9749279121818236,-0.2225209339563146,174.8699951171875,176.2899932861328,174.8099975585938,176.0803070068359,10630066,171.9642093698795,3654682519,-0.09105768171955797,175.0788604736328,171.8522590637207,169.9361080932617,170.5826095581055,175.1373068188793,172.6323159790563,170.3542505756237,172.1127074009258,81.69140613111898,1.844273158482143,1.878748978989421,1.527768480719697,178.4385208149512,171.8522590637207,165.2659973124902
2023-05-18 19:30:00,3,Thursday,0,5,May,May,Spring,-0.7818314824680299,0.6234898018587334,176.0899963378906,177.0599975585938,175.9499969482422,176.8899993896484,8586123,171.9753444946486,3671854764,-0.08687797710614531,175.4768615722656,172.323258972168,170.1043081665039,170.5607255554199,175.7215376758024,173.0378096372079,170.6105544506835,172.1602426445947,88.72327538318164,1.841416495186942,1.981527804173595,1.618520345410477,178.9372367358586,172.323258972168,165.7092812084773
2023-05-19 13:30:00,4,Friday,0,5,May,May,Spring,0.0,1.0,177.1499938964844,181.2799987792969,176.6999969482422,181.2702026367188,38191034,172.0678742115118,3748236831,-0.06426697556025951,176.84990234375,172.9577690124512,170.3465121459961,170.5493280792236,177.5710926627745,173.8218470657328,171.0285798697437,172.2508890126756,87.90229814728701,1.757137843540737,2.388888934164811,1.772594063161344,180.4378633112667,172.9577690124512,165.4776747136356
2023-05-19 14:30:00,4,Friday,0,5,May,May,Spring,0.7818314824680298,0.6234898018587336,181.2747039794922,181.9499969482422,178.8200073242188,178.8200073242188,26951012,172.1149776737945,3748236830,-0.07691510325518203,177.5881042480469,173.477269744873,170.4617141723633,170.5202281188965,177.9873975499226,174.2978623284457,171.334126044429,172.3162533739845,70.69245011686374,1.824993678501674,2.485365533198774,1.91514835716883,181.0755875665378,173.477269744873,165.8789519232083
2023-05-19 15:30:00,4,Friday,0,5,May,May,Spring,0.9749279121818236,-0.2225209339563143,178.8200073242188,179.75,177.2200012207031,179.0401000976562,21559892,172.1534097541987,3791356613,-0.07577896464249045,178.4201232910156,174.0134300231934,170.6542840576172,170.4941276550293,178.3382983991672,174.7495040207515,171.6363211053398,172.3831573214837,74.2451477928488,1.902850559779576,2.550186616554328,2.04215600904593,181.5918594184939,174.0134300231934,166.4350006278928
2023-05-19 16:30:00,4,Friday,0,5,May,May,Spring,0.4338837391175582,-0.900968867902419,179.0399932861328,180.4900054931641,178.3600006103516,180.4506072998047,14764117,172.1848228985043,3820884846,-0.06849780010986439,179.2941833496094,174.6859657287598,170.8888983154297,170.4738256835938,179.0424013660464,175.2924662378042,171.9819793874757,172.4634304555963,75.38701440331954,1.989279610770089,2.684429502926747,2.170610707822093,182.0273592480806,174.6859657287598,167.3445722094389
2023-05-19 17:30:00,4,Friday,0,5,May,May,Spring,-0.433883739117558,-0.9009688679024191,180.4600067138672,180.5700073242188,179.5200042724609,179.6549987792969,11614825,172.2070061096138,3820884845,-0.07260480256440904,179.8471832275391,175.2937156677246,171.1333984375,170.4378006744385,179.2466005037965,175.7079455274701,172.2828821087236,172.5349883493645,70.45425895378543,2.007136753627232,2.695546417930984,2.275597849843872,182.1251024509163,175.2937156677246,168.4623288845329
2023-05-19 18:30:00,4,Friday,0,5,May,May,Spring,-0.9749279121818236,-0.2225209339563146,179.6499938964844,179.8999938964844,178.6999969482422,179.4600067138672,11720322,172.2286751029277,3820884844,-0.07361136907380905,179.4851440429688,175.9402160644531,171.3568466186524,170.3925006866455,179.3177359071534,176.0652846880794,172.564337975592,172.6038940047327,69.3950477734175,1.999993460518973,2.657982851328171,2.352074850140732,181.6317288165335,175.9402160644531,170.2487033123727
2023-05-19 19:30:00,4,Friday,0,5,May,May,Spring,-0.7818314824680299,0.6234898018587334,179.4700012207031,180.2749938964844,179.4109039306641,180.1300048828125,7917213,172.2445890682388,3836719269,-0.07015277850637469,179.7471435546875,176.3558166503906,171.5768466186524,170.3567356872558,179.5884922323731,176.4524008971016,172.861030795483,172.6787806801365,71.04615604896857,1.996000017438616,2.651709451070019,2.412001770326589,181.9935726325824,176.3558166503906,170.7180606681989
2023-05-22 13:30:00,0,Monday,0,5,May,May,Spring,0.0,1.0,180.6999969482422,185.3999938964844,180.1100006103516,183.9100036621094,40369904,172.3631731506207,3917459076,-0.05064008619026028,180.7211242675781,176.8898170471192,171.8840466308594,170.3369857025147,181.0289960422852,177.1626487794833,173.2943238490762,172.7905341426437,75.3360236131294,2.148863656180246,2.918113846924797,2.513224185646231,183.2569571295171,176.8898170471192,170.5226769647212
2023-05-22 14:30:00,0,Monday,0,5,May,May,Spring,0.7818314824680298,0.6234898018587336,183.9140930175781,185.8800048828125,183.8500061035156,185.625,19582558,172.428246778464,3956624191,-0.04178712146238606,181.7560028076172,177.5380668640137,172.2327465820312,170.3233106994629,182.5609973615235,177.9685869909611,173.7778797765634,172.9182402705776,78.0839104286301,2.144577026367188,3.230389205709173,2.656657189658819,184.6842810164369,177.5380668640137,170.3918527115905
2023-05-22 15:30:00,0,Monday,0,5,May,May,Spring,0.9749279121818236,-0.2225209339563143,185.6199951171875,186.2574005126953,184.8200073242188,185.3249969482422,14558611,172.4751228339323,3956624190,-0.04333576409023754,182.8900024414062,178.1313117980957,172.5556466674805,170.3085137176514,183.4823305570964,178.6691974630831,174.2307079009429,173.0416905857782,78.8895231159621,2.132247924804688,3.414303967514428,2.808186545229941,185.8027550933345,178.1313117980957,170.4598685028569
2023-05-22 16:30:00,0,Monday,0,5,May,May,Spring,0.4338837391175582,-0.900968867902419,185.3000030517578,186.2200012207031,184.6699981689453,186.0,11038432,172.512293156936,3978701053,-0.03985133786938089,184.1980010986328,178.7382369995117,172.8985327148438,170.3045137023926,184.3215537047309,179.3673691332656,174.6922487675726,173.1706289879098,78.83465329223436,2.126533508300781,3.573333679980522,2.961215972180057,186.8927993444403,178.7382369995117,170.5836746545831
2023-05-22 17:30:00,0,Monday,0,5,May,May,Spring,-0.433883739117558,-0.9009688679024191,186.0184936523438,187.4600067138672,186.0099945068359,187.4199981689453,12431776,172.5582931147338,4003564604,-0.03252118011593585,185.6559997558594,179.4137619018555,173.2649227905274,170.3022682189941,185.3543685261357,180.1342861842828,175.1913761950775,173.3124137558803,81.31617554596136,2.131534031459263,3.770484064421311,3.123069590628308,188.1048318829229,179.4137619018555,170.7226919207881
2023-05-22 18:30:00,0,Monday,0,5,May,May,Spring,-0.9749279121818236,-0.2225209339563146,187.4349975585938,189.3200073242188,187.1600036621094,188.7398986816406,19665788,172.6368947746973,4042896179,-0.0257077354309363,186.6219787597656,180.1582565307617,173.6519186401367,170.3296677398682,186.4828785779707,180.9538683268883,175.7226908023937,173.4659210685744,81.42712010018387,2.180106026785714,3.987269345956918,3.29590954169403,189.3775248694373,180.1582565307617,170.9389881920862
2023-05-22 19:30:00,0,Monday,0,5,May,May,Spring,-0.7818314824680299,0.6234898018587334,188.7400054931641,189.2400054931641,188.2599945068359,188.9299926757812,10752284,172.6800517765761,4064400746,-0.02472645320430622,187.2829772949219,180.8530059814453,174.0317184448242,170.351300201416,187.2985832772409,181.713499217259,176.2406242091932,173.6197924278501,80.83763298568745,2.170821053641183,4.126840590613341,3.462095751477893,190.529542066599,180.8530059814453,171.1764698962916
2023-05-23 13:30:00,1,Tuesday,0,5,May,May,Spring,0.0,1.0,186.1999969482422,192.0,186.0650024414062,191.6826934814453,43081304,172.8796077985147,4150563353,-0.01051676505482102,188.5545166015625,181.6921409606934,174.4241723632813,170.3910441589356,188.759953345309,182.6629462900387,176.8461955532031,173.7995227865923,79.0947781500409,2.267606462751116,4.408750426729171,3.651426686528149,192.0796713756781,181.6921409606934,171.3046105457086
2023-05-23 14:30:00,1,Tuesday,0,5,May,May,Spring,0.7818314824680298,0.6234898018587336,191.6799926757812,192.9600067138672,190.6300048828125,191.2100067138672,24337794,172.9877129209738,4150563352,-0.01295681649297675,189.5965179443359,182.5323913574219,174.8089123535156,170.4391616821289,189.5766378014951,183.476952044689,177.409482265386,173.9727614326349,88.9216754912478,2.210464477539062,4.541670579813939,3.829475465185307,193.1540738123184,182.5323913574219,171.9107089025254
2023-05-23 15:30:00,1,Tuesday,0,5,May,May,Spring,0.9749279121818236,-0.2225209339563143,191.2200012207031,191.2400054931641,187.9299926757812,188.0099945068359,19716349,173.0591437268473,4150563351,-0.02947556616707725,189.7145172119141,183.176441192627,175.1650122070313,170.4747616577149,189.0544233699421,183.9086703744173,177.8251886277958,174.1124353935722,73.73427508537219,2.266179765973772,4.338781742156328,3.931336720579512,193.4648460370439,183.176441192627,172.8880363482101
2023-05-23 16:30:00,1,Tuesday,0,5,May,May,Spring,0.4338837391175582,-0.900968867902419,188.0099945068359,189.1898956298828,186.1999969482422,187.5099945068359,23714944,173.1413229206523,4150563350,-0.03205661095775092,189.4685363769531,183.8079406738281,175.5555419921875,170.5095616149902,188.5396137489067,184.2516536251238,178.2049849367777,174.2457444394753,69.6246808005226,2.327600751604353,4.090492405049588,3.963167857473527,193.4844619021643,183.8079406738281,174.131419445492
2023-05-23 17:30:00,1,Tuesday,0,5,May,May,Spring,-0.433883739117558,-0.9009688679024191,187.5,187.8298950195312,185.5700073242188,186.1300048828125,18161180,173.1976436469123,4150563349,-0.03918024101828987,188.9085388183594,184.310425567627,175.9117419433594,170.5174591064453,187.736410793542,184.4305442210941,178.5157700327007,174.3639957871702,67.43369914250124,2.41402108328683,3.739263781695712,3.918387042317964,193.317935748419,184.310425567627,175.302915386835
2023-05-23 18:30:00,1,Tuesday,0,5,May,May,Spring,-0.9749279121818236,-0.2225209339563146,186.1499938964844,187.0200042724609,185.2599945068359,185.8404998779297,17100471,173.2490530791893,4150563348,-0.0406746917877433,187.7401000976562,184.757950592041,176.2715518188477,170.5165116119385,187.1044404883379,184.5648257122213,178.8030143403567,174.4781898577251,67.09223673217127,2.454021998814174,3.398377551821596,3.814385144218691,193.0761641926922,184.757950592041,176.4397369913899
2023-05-23 19:30:00,1,Tuesday,0,5,May,May,Spring,-0.7818314824680299,0.6234898018587334,185.8699951171875,186.3999938964844,185.6701049804688,185.7700042724609,7890131,173.2725006050169,4150563347,-0.04103859641826435,186.652099609375,184.9829406738281,176.612951965332,170.5158601379395,186.6596284163789,184.6796046227203,179.0762296318118,174.5905462200608,65.60996272593127,2.444436209542411,3.086949915423332,3.66889809845962,193.1459209637896,184.9829406738281,176.8199603838666
2023-05-24 13:30:00,2,Wednesday,0,5,May,May,Spring,0.0,1.0,182.2299957275391,182.9400024414062,178.2200012207031,178.6600036621094,42319156,173.3260752945598,4150563346,-0.07774105649233387,184.7821014404297,184.9749404907226,176.8263519287109,170.4857566833496,183.9930868316224,184.1063092931383,179.0599070447647,174.631038333912,37.73099942374952,2.605865478515625,2.240595451716615,3.383237569111019,193.163625613523,184.9749404907226,176.7862553679223
2023-05-24 14:30:00,2,Wednesday,0,5,May,May,Spring,0.7818314824680298,0.6234898018587336,178.6600036621094,181.4900054931641,178.3800048828125,180.9799957275391,20989322,173.3636400669735,4192541989,-0.06576504962257068,183.4761016845703,185.0719352722168,177.1207958984375,170.4607066345215,182.9887231302613,183.8085651440337,179.1352046401676,174.6942120393212,39.44335515533525,2.683008466448103,1.737033965978185,3.053996848484453,193.0066461263489,185.0719352722168,177.1372244180847
2023-05-24 15:30:00,2,Wednesday,0,5,May,May,Spring,0.9749279121818236,-0.2225209339563143,180.9799957275391,182.5299987792969,180.3999938964844,181.1882019042969,16668716,173.394018904714,4225879420,-0.06469027068675692,182.4877410888672,185.1088150024414,177.4255599975586,170.4365476226807,182.3885493882732,183.5590067402492,179.2157143368001,174.7588288538981,40.55896325465716,2.732480730329241,1.33931951728087,2.711061382243736,192.9594976139051,185.1088150024414,177.2581323909777
2023-05-24 16:30:00,2,Wednesday,0,5,May,May,Spring,0.4338837391175582,-0.900968867902419,181.1784973144531,182.5200042724609,180.8800048828125,182.3399963378906,13914048,173.4229180538717,4253707515,-0.05874460464124864,181.7876403808594,185.2430648803711,177.7193460083008,170.4186476135254,182.3723650381457,183.4429105114532,179.338235199588,174.8342633562264,41.82501186055262,2.738909040178572,1.104338014943949,2.389716708783779,192.7868956505059,185.2430648803711,177.6992341102363
2023-05-24 17:30:00,2,Wednesday,0,5,May,May,Spring,-0.433883739117558,-0.9009688679024191,182.3399963378906,183.8099975585938,182.0417022705078,182.3973999023438,15164394,173.4544036463227,4284036302,-0.05844828229925303,181.1131195068359,185.3899345397949,178.0058938598633,170.4110851287842,182.3807099928784,183.3433380724904,179.4582024428333,174.9095184462375,38.054391619954,2.760929652622768,0.9122298514176066,2.094219337310545,192.565069986789,185.3899345397949,178.2147990928009
2023-05-24 18:30:00,2,Wednesday,0,5,May,May,Spring,-0.9749279121818236,-0.2225209339563146,182.4053955078125,183.6600036621094,181.6499938964844,183.3800964355469,14272287,173.4870699630006,4312580875,-0.05337551476357905,182.0571380615234,185.5524391174316,178.3250958251953,170.4102355957031,182.7138388071012,183.3468388689719,179.6120022072535,174.9938028043401,37.04459115553425,2.750215802873884,0.8297137219426247,1.841318214236961,192.3639871399052,185.5524391174316,178.740891094958
2023-05-24 19:30:00,2,Wednesday,0,5,May,May,Spring,-0.7818314824680299,0.6234898018587334,183.3999938964844,184.2200012207031,182.7599945068359,182.8600006103516,9484093,173.5075234908668,4312580874,-0.0560602960041221,182.4331390380859,185.4999389648438,178.6604977416992,170.4115265655518,182.7625594081847,183.3004733205319,179.7393746936495,175.0720734292756,35.55835173316623,2.784501211983817,0.7141197800655164,1.615878527402672,192.3806234666827,185.4999389648438,178.6192544630048
2023-05-25 13:30:00,3,Thursday,0,5,May,May,Spring,0.0,1.0,186.5399932861328,186.7799987792969,180.5800018310547,182.5200042724609,27665935,173.5645308497485,4312580873,-0.05781538755764359,182.6994995117188,185.3446891784668,178.9837979125977,170.4065766143799,182.6817076962768,183.2261429350013,179.8484189908578,175.1461821938844,25.37292131126564,2.803429739815848,0.5882943937481286,1.410361700671763,192.3524361976138,185.3446891784668,178.3369421593198
2023-05-25 14:30:00,3,Thursday,0,5,May,May,Spring,0.7818314824680298,0.6234898018587336,182.5500030517578,185.0399932861328,182.1799926757812,184.3950042724609,17181211,173.606908782773,4346943294,-0.04813646959261719,183.1105010986328,185.2981895446777,179.3222979736328,170.4038511657715,183.2528065550048,183.3374630623784,180.0267164528814,175.2382102742683,32.96691226946135,2.841286795479911,0.6325816905792294,1.254805698653257,192.3188167646502,185.2981895446777,178.2775623247053
2023-05-25 15:30:00,3,Thursday,0,5,May,May,Spring,0.9749279121818236,-0.2225209339563143,184.4049987792969,185.3099975585938,183.4400024414062,185.2599945068359,11625470,173.6376797897773,4370194233,-0.04367131251578271,183.6830200195313,185.2611892700195,179.6558978271484,170.4066011047363,183.9218692056152,183.5205612951839,180.2319430432326,175.3379295203634,42.21852245879215,2.738428388323103,0.7290728769858958,1.149659134319785,192.2740387052815,185.2611892700195,178.2483398347576
2023-05-25 16:30:00,3,Thursday,0,5,May,May,Spring,0.4338837391175582,-0.900968867902419,185.2700042724609,185.6100006103516,183.9499969482422,184.2879943847656,9363950,173.660283984803,4370194232,-0.04868886421899021,183.864599609375,185.1045890808105,179.9730578613281,170.403090057373,184.0439109319987,183.5936501608584,180.3910038801554,175.4269848921485,41.12013389797009,2.643435886928013,0.7188243907634728,1.063492185608522,192.0540525473441,185.1045890808105,178.155125614277
2023-05-25 17:30:00,3,Thursday,0,5,May,May,Spring,-0.433883739117558,-0.9009688679024191,184.2904052734375,185.7700042724609,184.0700073242188,184.7299041748047,9484488,173.6840294961442,4389163207,-0.04640768629593417,184.2385803222656,184.9040893554688,180.3013180541992,170.3941896057129,184.2725753462674,183.7018648288533,180.5611568328868,175.51955125317,45.93090652042995,2.603443690708705,0.7378552820651123,0.9983648048998405,191.6400472537137,184.9040893554688,178.1681314572238
2023-05-25 18:30:00,3,Thursday,0,5,May,May,Spring,-0.9749279121818236,-0.2225209339563146,184.7100067138672,184.7763061523438,182.75,184.4850006103516,11184917,173.7112836837426,4389163206,-0.04767190043443248,184.6315795898437,184.6818397521973,180.6510202026367,170.3981146240234,184.3433837676288,183.776449188996,180.715033059454,175.6087597044852,46.05029149074664,2.622464861188616,0.7248204506548177,0.943655934050836,191.1463534424035,184.6818397521973,178.217326061991
2023-05-25 19:30:00,3,Thursday,0,5,May,May,Spring,-0.7818314824680299,0.6234898018587334,184.5,184.8899993896484,184.1699981689453,184.4400024414062,5938047,173.7256368515538,4389163205,-0.04790418501352478,184.6405792236328,184.3197052001953,180.9898202514648,170.4009146118164,184.3755899922213,183.8396447368445,180.8611102901188,175.6966327665442,46.11881986974716,2.621758597237723,0.7027583162648057,0.8954764104936299,189.8813389172569,184.3197052001953,178.7580714831337
2023-05-26 13:30:00,4,Friday,0,5,May,May,Spring,0.0,1.0,184.6199951171875,190.7299957275391,184.5299987792969,190.2799987792969,36731766,173.8615092619347,4462626736,-0.01775760076259247,185.644580078125,184.2732048034668,181.4648202514649,170.4294151306152,186.3437262545798,184.4530117885067,181.230478466165,175.8417408860741,86.62382582031468,2.53175789969308,1.143333180192485,0.945047764433401,189.6029920901266,184.2732048034668,178.943417516807
2023-05-26 14:30:00,4,Friday,0,5,May,May,Spring,0.7818314824680298,0.6234898018587336,190.2799987792969,191.5299987792969,189.7100067138672,191.2299957275391,20439938,173.9404751547137,4503506611,-0.01285363141375961,187.0329803466797,184.434204864502,181.8530603027344,170.4630151367188,187.9724827455663,185.0984388303193,181.6226163979836,175.9948578496707,85.35948827112534,2.439614432198661,1.551266711275446,1.06629155380181,190.3963031662027,184.434204864502,178.4721065628012
2023-05-26 15:30:00,4,Friday,0,5,May,May,Spring,0.9749279121818236,-0.2225209339563143,191.2400054931641,194.8500061035156,191.2400054931641,194.1399993896484,22646949,174.0417185297025,4548800508,0.002168068172097914,188.9149993896484,184.7657051086426,182.2712603759766,170.5009171295166,190.028321626927,185.9595398359697,182.1134941623627,176.1754065217103,87.65980178234392,2.546043395996094,2.085331545297578,1.270099552100963,192.0406157640404,184.7657051086426,177.4907944532447
2023-05-26 16:30:00,4,Friday,0,5,May,May,Spring,0.4338837391175582,-0.900968867902419,194.1360931396484,198.6000061035156,193.9700012207031,197.1199951171875,26830579,174.1779501565329,4602461665,0.01755107306968728,191.4419982910156,185.3152046203613,182.7604602050781,170.5515670776367,192.3922127903472,187.0224403389428,182.7019843958852,176.383810388332,88.84569234076275,2.759615216936384,2.717714404403011,1.559622522561373,194.4472040835901,185.3152046203613,176.1832051571325
