datetime,SMA_5,SMA_20,SMA_50,SMA_200,EMA_5,EMA_20,EMA_50,EMA_200,Cumulative_Return,daily_return,signal,position,consecutive_sells,strategy_return,cumulative_strategy,perfect_return,cumulative_perfect
2025-01-16 16:30:00,419.7087951660156,411.2992736816406,402.3253747558594,412.8173686218262,416.8975358507777,412.1777405152501,407.3420660068622,398.4329296641452,1.129129588959482,-0.016023146224915186,1,1,0,-0.016023146224915186,1.2233274053111456,0.0,15.108373083218932
2025-01-16 17:30:00,416.716796875,412.2042739868164,402.3779748535156,413.1294186401367,415.2150259350237,412.1465277141326,407.5188479714369,398.5664329122982,1.126006625584829,-0.0031229633746530094,1,1,0,-0.0031229633746530094,1.2202044419364926,0.0,15.108373083218932
2025-01-16 18:30:00,413.5023559570312,413.1821640014649,402.4871307373047,413.4446075439453,414.1792799853284,412.142838225733,407.6988064072996,398.7011727647723,1.127337319270548,0.001330693685719142,1,1,0,0.001330693685719142,1.2215351356222117,0.001330693685719142,15.109703776904652
2025-01-16 19:30:00,413.0959533691406,413.6890640258789,402.6760906982422,413.7654415893555,413.9555185253752,412.2728532142793,407.9266177484043,398.8485043353264,1.134565315918844,0.007227996648295987,1,1,0,0.007227996648295987,1.2287631322705077,0.007227996648295987,15.116931773552949
2025-01-16 20:30:00,412.6861572265625,413.7363845825195,402.7962908935547,414.0874417114258,413.8070156054585,412.3906776477407,408.1455742980992,398.9943899614985,1.134575713194002,1.0397275157947306e-05,1,1,0,1.0397275157947306e-05,1.2287735295456657,1.0397275157947306e-05,15.116942170828107
2025-01-17 14:30:00,415.9318420410156,414.787060546875,403.1489593505859,414.4739587402344,418.7658139518161,413.9423665045779,408.9509796450182,399.2898031026232,1.212902167784612,0.07832645459060994,1,1,0,0.07832645459060994,1.3070999841362756,0.07832645459060994,15.195268625418716
2025-01-17 15:30:00,420.325341796875,416.2253753662109,403.8938494873047,414.8858462524414,423.7830442621483,415.8352368263146,409.9261374974807,399.6333623243167,1.239404822161699,0.026502654377086987,1,0,0,0.026502654377086987,1.3336026385133626,0.026502654377086987,15.221771279795803
2025-01-17 16:30:00,425.1856811523438,417.5975494384766,404.6460394287109,415.3051936340332,427.9918577958593,417.7946890203114,410.9647001392768,399.9992938918686,1.252784855013938,0.013380032852239099,1,1,0,0.0,1.3336026385133626,0.013380032852239099,15.235151312648043
2025-01-17 17:30:00,429.907080078125,418.9415496826172,405.5039392089844,415.7348435974121,431.0329019420312,419.6347177073651,411.9902017116336,400.3686043032368,1.256426736939646,0.0036418819257080237,1,1,0,0.0036418819257080237,1.3372445204390706,0.0036418819257080237,15.23879319457375
2025-01-17 18:30:00,434.8920776367187,420.952799987793,406.3030389404297,416.166068572998,433.5002671475521,421.4252205503393,413.0272525291615,400.7473743853797,1.263240732995298,0.006813996055651916,1,1,0,0.006813996055651916,1.3440585164947225,0.006813996055651916,15.245607190629402
2025-01-17 19:30:00,434.9113952636719,422.5817993164063,407.0044390869141,416.5407685852051,431.9268443581337,422.1256756197639,413.6450072840688,401.0263059713888,1.213400764388767,-0.04983996860653095,1,1,0,-0.04983996860653095,1.2942185478881916,0.0,15.245607190629402
2025-01-17 20:30:00,433.443896484375,423.0302993774414,407.7126391601562,416.8998686218262,430.1112332341986,422.5403742261033,414.1483407625888,401.2795766680549,1.201528021365457,-0.011872743023309873,1,1,0,-0.011872743023309873,1.2823458048648817,0.0,15.245607190629402
2025-01-21 14:30:00,428.6369995117187,422.7970489501953,408.0683392333984,417.1720936584472,424.1991554894657,421.5722433474268,414.0787979875853,401.3899788902633,1.128716691108142,-0.07281133025731501,1,1,0,-0.07281133025731501,1.2095344746075667,0.0,15.245607190629402
2025-01-21 15:30:00,424.2299987792969,422.5613830566406,408.4655389404297,417.3781436157226,421.1594325170657,420.9539331783638,414.1180602850238,401.5261978721738,1.142680074110519,0.013963383002376872,1,1,0,0.013963383002376872,1.2234978576099436,0.013963383002376872,15.259570573631779
2025-01-21 16:30:00,419.7419982910156,422.3222579956055,408.8986389160156,417.6024935913086,419.437953383773,420.4816533630137,414.1916655725597,401.6701660039649,1.147403430187104,0.004723356076584917,1,0,0,0.004723356076584917,1.2282212136865285,0.004723356076584917,15.264293929708364
2025-01-21 17:30:00,417.7559814453125,422.0770034790039,409.5062371826172,417.8417431640625,419.2419404394424,420.3262496666106,414.3743420030781,401.8411087755751,1.162140780050845,0.01473734986374109,1,1,0,0.0,1.2282212136865285,0.01473734986374109,15.279031279572106
2025-01-21 18:30:00,416.0859802246094,421.6430038452148,409.8945770263672,418.0860432434082,418.8712952538991,420.1170834967251,414.5216229003227,402.0031873438064,1.158424541854312,-0.003716238196532995,1,1,0,-0.003716238196532995,1.2245049754899955,0.0,15.279031279572106
2025-01-21 19:30:00,417.7099792480469,421.2587539672851,410.3117572021484,418.331293182373,419.4125285416619,420.1530750796262,414.7558727911801,402.1871854311037,1.170632833303167,0.012208291448855046,1,1,0,0.012208291448855046,1.2367132669388505,0.012208291448855046,15.291239571020961
2025-01-21 20:30:00,419.5099792480469,421.6857528686523,410.8676568603516,418.603443145752,420.9683478851965,420.5270666503537,415.121524312007,402.4050242484287,1.189138880342646,0.01850604703947889,1,1,0,0.01850604703947889,1.2552193139783294,0.01850604703947889,15.30974561806044
2025-01-22 14:30:00,420.9969787597656,422.0793029785156,411.4362567138672,418.873143157959,421.7888961487248,420.8035357956325,415.4473466007825,402.6142279143726,1.185783553621664,-0.0033553267209818216,1,1,0,-0.0033553267209818216,1.2518639872573476,0.0,15.30974561806044
