datetime,day_of_week,day_name,is_weekend,month,month_name,month_abbr,season,day_sin,day_cos
2023-06-06 18:30:00,1,Tuesday,0,6,June,Jun,Summer,-0.9749279121818236,-0.2225209339563146
2023-06-06 19:30:00,1,Tuesday,0,6,June,Jun,Summer,-0.7818314824680299,0.6234898018587334
2023-06-07 13:30:00,2,Wednesday,0,6,June,Jun,Summer,0.0,1.0
2023-06-07 14:30:00,2,Wednesday,0,6,June,Jun,Summer,0.7818314824680298,0.6234898018587336
2023-06-07 15:30:00,2,Wednesday,0,6,June,Jun,Summer,0.9749279121818236,-0.2225209339563143
2023-06-07 16:30:00,2,Wednesday,0,6,June,Jun,Summer,0.4338837391175582,-0.900968867902419
2023-06-07 17:30:00,2,Wednesday,0,6,June,Jun,Summer,-0.433883739117558,-0.9009688679024191
2023-06-07 18:30:00,2,Wednesday,0,6,June,Jun,Summer,-0.9749279121818236,-0.2225209339563146
2023-06-07 19:30:00,2,Wednesday,0,6,June,Jun,Summer,-0.7818314824680299,0.6234898018587334
2023-06-08 13:30:00,3,Thursday,0,6,June,Jun,Summer,0.0,1.0
2023-06-08 14:30:00,3,Thursday,0,6,June,Jun,Summer,0.7818314824680298,0.6234898018587336
2023-06-08 15:30:00,3,Thursday,0,6,June,Jun,Summer,0.9749279121818236,-0.2225209339563143
2023-06-08 16:30:00,3,Thursday,0,6,June,Jun,Summer,0.4338837391175582,-0.900968867902419
2023-06-08 17:30:00,3,Thursday,0,6,June,Jun,Summer,-0.433883739117558,-0.9009688679024191
2023-06-08 18:30:00,3,Thursday,0,6,June,Jun,Summer,-0.9749279121818236,-0.2225209339563146
2023-06-08 19:30:00,3,Thursday,0,6,June,Jun,Summer,-0.7818314824680299,0.6234898018587334
2023-06-09 13:30:00,4,Friday,0,6,June,Jun,Summer,0.0,1.0
2023-06-09 14:30:00,4,Friday,0,6,June,Jun,Summer,0.7818314824680298,0.6234898018587336
2023-06-09 15:30:00,4,Friday,0,6,June,Jun,Summer,0.9749279121818236,-0.2225209339563143
2023-06-09 16:30:00,4,Friday,0,6,June,Jun,Summer,0.4338837391175582,-0.900968867902419
2023-06-09 17:30:00,4,Friday,0,6,June,Jun,Summer,-0.433883739117558,-0.9009688679024191
2023-06-09 18:30:00,4,Friday,0,6,June,Jun,Summer,-0.9749279121818236,-0.2225209339563146
2023-06-09 19:30:00,4,Friday,0,6,June,Jun,Summer,-0.7818314824680299,0.6234898018587334
2023-06-12 13:30:00,0,Monday,0,6,June,Jun,Summer,0.0,1.0
2023-06-12 14:30:00,0,Monday,0,6,June,Jun,Summer,0.7818314824680298,0.6234898018587336
2023-06-12 15:30:00,0,Monday,0,6,June,Jun,Summer,0.9749279121818236,-0.2225209339563143
2023-06-12 16:30:00,0,Monday,0,6,June,Jun,Summer,0.4338837391175582,-0.900968867902419
2023-06-12 17:30:00,0,Monday,0,6,June,Jun,Summer,-0.433883739117558,-0.9009688679024191
2023-06-12 18:30:00,0,Monday,0,6,June,Jun,Summer,-0.9749279121818236,-0.2225209339563146
2023-06-12 19:30:00,0,Monday,0,6,June,Jun,Summer,-0.7818314824680299,0.6234898018587334
2023-06-13 13:30:00,1,Tuesday,0,6,June,Jun,Summer,0.0,1.0
2023-06-13 14:30:00,1,Tuesday,0,6,June,Jun,Summer,0.7818314824680298,0.6234898018587336
2023-06-13 15:30:00,1,Tuesday,0,6,June,Jun,Summer,0.9749279121818236,-0.2225209339563143
2023-06-13 16:30:00,1,Tuesday,0,6,June,Jun,Summer,0.4338837391175582,-0.900968867902419
2023-06-13 17:30:00,1,Tuesday,0,6,June,Jun,Summer,-0.433883739117558,-0.9009688679024191
2023-06-13 18:30:00,1,Tuesday,0,6,June,Jun,Summer,-0.9749279121818236,-0.2225209339563146
2023-06-13 19:30:00,1,Tuesday,0,6,June,Jun,Summer,-0.7818314824680299,0.6234898018587334
2023-06-14 13:30:00,2,Wednesday,0,6,June,Jun,Summer,0.0,1.0
2023-06-14 14:30:00,2,Wednesday,0,6,June,Jun,Summer,0.7818314824680298,0.6234898018587336
2023-06-14 15:30:00,2,Wednesday,0,6,June,Jun,Summer,0.9749279121818236,-0.2225209339563143
2023-06-14 16:30:00,2,Wednesday,0,6,June,Jun,Summer,0.4338837391175582,-0.900968867902419
2023-06-14 17:30:00,2,Wednesday,0,6,June,Jun,Summer,-0.433883739117558,-0.9009688679024191
2023-06-14 18:30:00,2,Wednesday,0,6,June,Jun,Summer,-0.9749279121818236,-0.2225209339563146
2023-06-14 19:30:00,2,Wednesday,0,6,June,Jun,Summer,-0.7818314824680299,0.6234898018587334
