datetime,RSI,ATR,MACD,MACD_Signal,Bollinger_Upper,Bollinger_Mid,Bollinger_Lower
2023-05-23 17:30:00,67.43369914250124,2.41402108328683,3.739263781695712,3.918387042317964,193.317935748419,184.310425567627,175.302915386835
2023-05-23 18:30:00,67.09223673217127,2.454021998814174,3.398377551821596,3.814385144218691,193.0761641926922,184.757950592041,176.4397369913899
2023-05-23 19:30:00,65.60996272593127,2.444436209542411,3.086949915423332,3.66889809845962,193.1459209637896,184.9829406738281,176.8199603838666
2023-05-24 13:30:00,37.73099942374952,2.605865478515625,2.240595451716615,3.383237569111019,193.163625613523,184.9749404907226,176.7862553679223
2023-05-24 14:30:00,39.44335515533525,2.683008466448103,1.737033965978185,3.053996848484453,193.0066461263489,185.0719352722168,177.1372244180847
2023-05-24 15:30:00,40.55896325465716,2.732480730329241,1.33931951728087,2.711061382243736,192.9594976139051,185.1088150024414,177.2581323909777
2023-05-24 16:30:00,41.82501186055262,2.738909040178572,1.104338014943949,2.389716708783779,192.7868956505059,185.2430648803711,177.6992341102363
2023-05-24 17:30:00,38.054391619954,2.760929652622768,0.9122298514176066,2.094219337310545,192.565069986789,185.3899345397949,178.2147990928009
2023-05-24 18:30:00,37.04459115553425,2.750215802873884,0.8297137219426247,1.841318214236961,192.3639871399052,185.5524391174316,178.740891094958
2023-05-24 19:30:00,35.55835173316623,2.784501211983817,0.7141197800655164,1.615878527402672,192.3806234666827,185.4999389648438,178.6192544630048
2023-05-25 13:30:00,25.37292131126564,2.803429739815848,0.5882943937481286,1.410361700671763,192.3524361976138,185.3446891784668,178.3369421593198
2023-05-25 14:30:00,32.96691226946135,2.841286795479911,0.6325816905792294,1.254805698653257,192.3188167646502,185.2981895446777,178.2775623247053
2023-05-25 15:30:00,42.21852245879215,2.738428388323103,0.7290728769858958,1.149659134319785,192.2740387052815,185.2611892700195,178.2483398347576
2023-05-25 16:30:00,41.12013389797009,2.643435886928013,0.7188243907634728,1.063492185608522,192.0540525473441,185.1045890808105,178.155125614277
2023-05-25 17:30:00,45.93090652042995,2.603443690708705,0.7378552820651123,0.9983648048998405,191.6400472537137,184.9040893554688,178.1681314572238
2023-05-25 18:30:00,46.05029149074664,2.622464861188616,0.7248204506548177,0.943655934050836,191.1463534424035,184.6818397521973,178.217326061991
2023-05-25 19:30:00,46.11881986974716,2.621758597237723,0.7027583162648057,0.8954764104936299,189.8813389172569,184.3197052001953,178.7580714831337
2023-05-26 13:30:00,86.62382582031468,2.53175789969308,1.143333180192485,0.945047764433401,189.6029920901266,184.2732048034668,178.943417516807
2023-05-26 14:30:00,85.35948827112534,2.439614432198661,1.551266711275446,1.06629155380181,190.3963031662027,184.434204864502,178.4721065628012
2023-05-26 15:30:00,87.65980178234392,2.546043395996094,2.085331545297578,1.270099552100963,192.0406157640404,184.7657051086426,177.4907944532447
2023-05-26 16:30:00,88.84569234076275,2.759615216936384,2.717714404403011,1.559622522561373,194.4472040835901,185.3152046203613,176.1832051571325
2023-05-26 17:30:00,83.94352295634572,2.820450919015067,3.094451398659515,1.866588297781002,196.1377315018683,185.8241798400879,175.5106281783075
2023-05-26 18:30:00,78.96090105172327,2.863307407924107,3.27422744910055,2.148116128044912,197.3884698242716,186.2864593505859,175.1844488769003
2023-05-26 19:30:00,74.03871287558874,2.984735761369978,3.229740158804617,2.364440934196853,197.9083909195027,187.0114593505859,176.1145277816692
2023-05-30 13:30:00,81.42216103594923,3.350449698311942,3.718430190249933,2.635238785407469,199.960597584822,187.9716796875,175.982761790178
2023-05-30 14:30:00,79.415014729596,3.317593165806362,4.041031206864687,2.916397269698913,201.5828479062412,188.9102699279785,176.2376919497158
2023-05-30 15:30:00,77.38876202176696,3.314021519252232,4.212629743566168,3.175643764472365,202.887862507698,189.769270324707,176.6506781417161
2023-05-30 16:30:00,78.57189615218445,3.316878182547433,4.252797912651999,3.391074594108292,203.843349718695,190.5964004516601,177.3494511846253
2023-05-30 17:30:00,79.11596320292966,3.388720921107701,4.324342303578391,3.577728136002312,204.8614897579719,191.4298904418945,177.9982911258172
2023-05-30 18:30:00,80.6376194938554,3.383271353585379,4.41468516996855,3.745119542795559,205.7999014133377,192.3417655944824,178.8836297756271
2023-05-30 19:30:00,80.83716973860007,3.429699489048549,4.442535635489179,3.884602761334284,206.4519802273787,193.2752655029297,180.0985507784807
2023-05-31 13:30:00,64.1272376187122,3.462557111467634,4.109797184878346,3.929641646043096,206.5259518402885,193.9245155334473,181.323079226606
2023-05-31 14:30:00,59.3198193331658,3.56684330531529,3.691784261530756,3.882070169140628,206.4061643642581,194.4612655639648,182.5163667636716
2023-05-31 15:30:00,54.87428681529467,3.456842694963728,3.353448514474621,3.776345838207427,206.0266559980304,195.0661956787109,184.1057353593914
2023-05-31 16:30:00,52.09593254553992,3.277557373046875,3.181252315872683,3.657327133740479,205.6118152459196,195.7312004089355,185.8505855719514
2023-05-31 17:30:00,59.70586310151518,3.290272303989955,3.207124311031265,3.567286569198636,205.0810844035385,196.531950378418,187.9828163532975
2023-05-31 18:30:00,58.37615429119976,3.251508440290178,3.068786262260659,3.467586507811041,203.687638556564,197.2584449768066,190.8292513970492
2023-05-31 19:30:00,70.16171142400431,3.405079432896205,3.321107182499674,3.438290642748767,204.1450814682483,197.9409446716309,191.7368078750134
2023-06-01 13:30:00,53.50679671193161,3.069366455078125,3.30465152322202,3.411562818843418,204.0204552123553,198.4654449462891,192.9104346802228
2023-06-01 14:30:00,58.50344289801313,3.192002432686942,3.439169658372379,3.41708418674921,204.655165677463,198.9604446411133,193.2657236047636
2023-06-01 15:30:00,63.29785042559478,3.314859662737165,3.694827232540092,3.472632795907387,205.9448808189187,199.4251945495606,192.9055082802024
2023-06-01 16:30:00,65.46232989826925,3.349860055106027,3.894935177588678,3.557093272243645,207.0916104457191,199.9712142944336,192.850818143148
2023-06-01 17:30:00,65.74175751849458,3.316625322614397,4.112699726807108,3.668214563156338,208.2592211635699,200.6334999084473,193.0077786533246
2023-06-01 18:30:00,63.40969123281496,3.351560320172991,4.208148984449622,3.776201447414995,208.8032192478309,201.3708297729492,193.9384402980675
2023-06-01 19:30:00,62.27491302850765,3.365846906389509,4.202539648990182,3.861469087730033,209.6289801528459,201.7366096496582,193.8442391464704
2023-06-02 13:30:00,79.06890562798654,3.365846906389509,4.647232396921197,4.018621749568266,211.907275680522,202.4251091003418,192.9429425201616
2023-06-02 14:30:00,84.81451568484833,3.395804268973214,5.174416277017087,4.24978065505803,214.575147892619,203.2808586120605,191.9865693315021
2023-06-02 15:30:00,81.1444954667726,3.435090201241629,5.428793618442114,4.485583247734848,216.4154337917208,204.1031234741211,191.7908131565214
2023-06-02 16:30:00,80.80228190141473,3.417946951729911,5.653950941503837,4.719256786488645,218.2503057367921,204.9248786926269,191.5994516484618
2023-06-02 17:30:00,76.07428112456662,3.416653224400112,5.679370520101202,4.911279533211157,219.6196459648904,205.6400032043457,191.660360443801
2023-06-02 18:30:00,78.8623098262811,3.404702322823661,5.593083368109916,5.047640300190909,220.7211313784051,206.324503326416,191.9278752744269
2023-06-02 19:30:00,71.35082374899571,3.133273533412388,5.389147747571144,5.115941789666956,221.290085815448,207.1540031433105,193.0179204711731
2023-06-05 13:30:00,81.49344693722462,3.183272225516183,5.419571856930133,5.176667803119592,221.988755375331,208.2104637145996,194.4321720538682
2023-06-05 14:30:00,81.12476582226928,3.134921482631138,5.528611042876264,5.247056451070927,222.7334271744924,209.3394592285156,195.9454912825388
2023-06-05 15:30:00,77.41351785808158,3.057064601353237,5.514612239042322,5.300567608665206,223.2382696005775,210.3634544372559,197.4886392739342
2023-06-05 16:30:00,73.77932699665028,3.048492431640625,5.369012849767415,5.314256656885648,223.5984893883357,211.2189544677734,198.8394195472112
2023-06-05 17:30:00,68.49974609187356,3.056541442871094,5.104273253489907,5.272259976206501,223.2429966771099,212.0948745727539,200.9467524683979
2023-06-05 18:30:00,70.1647510522871,3.071605137416295,4.871131758881688,5.192034332741538,223.3886514984999,212.7431251525879,202.0975988066759
2023-06-05 19:30:00,72.34692415418971,3.062319074358259,4.688400533181579,5.091307572829547,223.0256147601861,213.5366249084473,204.0476350567084
2023-06-06 13:30:00,52.68567190735145,2.941604614257812,4.266050845233423,4.926256227310323,222.4487704166957,214.0726249694824,205.6964795222691
2023-06-06 14:30:00,53.11356871094289,2.986647469656808,4.132232280284313,4.767451437905121,222.3528765444566,214.6438751220703,206.9348736996841
2023-06-06 15:30:00,62.78403646816295,3.027361188616072,4.213232035977541,4.656607557519605,222.601225194556,215.334854888916,208.0684845832761
2023-06-06 16:30:00,57.93489459647072,3.112360273088728,4.152018490927276,4.555689744201139,222.6244642904159,215.9117393493652,209.1990144083146
2023-06-06 17:30:00,62.0699297965762,3.017010280064174,4.096709087478985,4.463893612856708,222.3629572026845,216.5314094543457,210.6998617060069
2023-06-06 18:30:00,62.56304023664335,2.979153224400112,3.977971368424761,4.366709163970319,221.3548498007295,217.153409576416,212.9519693521025
2023-06-06 19:30:00,67.78560713970579,3.084154401506697,3.947301811270165,4.282827693430288,221.7958612684479,217.5314094543457,213.2669576402435
2023-06-07 13:30:00,72.97972353555068,3.242698669433594,4.445468995393355,4.315355953822902,224.5561208011144,218.1196594238281,211.6831980465419
2023-06-07 14:30:00,71.29207216827281,3.371984209333147,4.817019867188094,4.41568873649594,226.6627776332626,218.7903945922852,210.9180115513078
2023-06-07 15:30:00,59.58225598556197,3.647706168038504,4.654772318669927,4.463505452930738,227.2548945415697,219.1563995361328,211.0579045306959
2023-06-07 16:30:00,62.95450916918537,3.641135079520089,4.553256818647696,4.48145572607413,227.8946007963125,219.6259498596191,211.3572989229258
2023-06-07 17:30:00,67.37499169931603,3.709479195731027,4.536617265542048,4.492488033967714,228.6465040980581,220.1934448242187,211.7403855503794
2023-06-07 18:30:00,64.46804829948448,3.668051583426339,4.38892611254667,4.471775649683505,228.9538982563739,220.7544448852539,212.5549915141339
2023-06-07 19:30:00,62.29353037342096,3.767337254115513,4.176929466411508,4.412806413029106,229.3138590022503,221.128734588623,212.9436101749958
2023-06-08 13:30:00,73.61031757066006,3.853052411760603,4.310243926085633,4.392293915640412,230.4529249001653,221.628409576416,212.8038942526667
2023-06-08 14:30:00,74.14761302817024,3.881623404366629,4.661127472323471,4.446060626977024,232.3040610166783,222.3361640930176,212.3682671693569
2023-06-08 15:30:00,71.25957476192224,3.799480983189174,4.877621824381066,4.532372866457832,233.7843713891623,223.0855941772461,212.3868169653299
2023-06-08 16:30:00,71.83671913456965,3.718767438616072,4.932838144233784,4.612465922013023,234.7641661936217,223.8542442321777,212.9443222707337
2023-06-08 17:30:00,72.16594984681696,3.775553022112165,4.985911285236455,4.687154994657709,235.7180927803637,224.6439437866211,213.5697947928785
2023-06-08 18:30:00,74.38088864532176,3.829481942313058,5.080033697434942,4.765730735213156,236.7798819712437,225.4674392700195,214.1549965687954
2023-06-08 19:30:00,73.87576859443737,3.750908987862723,5.158912134184845,4.844367015007494,237.3402105989164,226.4719398498535,215.6036691007906
2023-06-09 13:30:00,79.99363817948235,4.324507577078683,6.421816847523814,5.159856981510758,242.7446517981755,228.1121253967285,213.4795989952815
2023-06-09 14:30:00,72.63001499390056,4.339508056640625,7.050215216772386,5.537928628563084,245.8833433653809,229.4258758544922,212.9684083436035
2023-06-09 15:30:00,76.58355360550841,4.349500383649554,7.229669494317847,5.876276801714037,247.6879557542389,230.6419258117676,213.5958958692963
2023-06-09 16:30:00,77.87981248215189,4.626786368233817,7.545143623224305,6.210050166016091,249.8571610618172,231.9941757202149,214.1311903786125
2023-06-09 17:30:00,75.63874673188187,4.553928920200893,7.64769289349934,6.497578711512742,251.3826470618915,233.3276756286621,215.2727041954328
2023-06-09 18:30:00,73.05597941259903,4.656071254185268,7.445841248694535,6.687231218949101,252.2110206248653,234.4714256286621,216.7318306324589
2023-06-09 19:30:00,74.23695459009494,4.600357055664062,7.219994403654454,6.793783855890172,253.2958028365171,235.2704261779785,217.2450495194399
2023-06-12 13:30:00,73.31024867939578,4.548927307128906,7.194812950438603,6.873989674799859,254.7171375539414,236.1961212158203,217.6751048776992
2023-06-12 14:30:00,69.5530434004882,4.476070949009487,7.052822255408273,6.909756190921541,255.4804521438094,237.346321105957,219.2121900681047
2023-06-12 15:30:00,69.7818985254192,4.50678471156529,6.870822890650516,6.901969530867337,256.0554144856588,238.4532562255859,220.851097965513
2023-06-12 16:30:00,71.37522371596768,4.487498692103794,6.664113929435104,6.854398410580891,256.5136155842203,239.497135925293,222.4806562663657
2023-06-12 17:30:00,72.1519503699609,4.520356314522879,6.5715950196427,6.797837732393253,256.7858902022625,240.684130859375,224.5823715164875
2023-06-12 18:30:00,71.7271305040151,4.568570818219866,6.489639715606245,6.736198129035852,256.6217872586386,241.9411308288574,227.2604743990762
2023-06-12 19:30:00,71.20063295879828,4.517857142857143,6.361844471293693,6.661327397487421,256.7242243510853,242.9871307373047,229.250037123524
2023-06-13 13:30:00,53.54131294508158,3.687857491629464,6.374290932150984,6.603920104420133,257.3850843599504,243.9638809204102,230.5426774808699
2023-06-13 14:30:00,68.24954285760427,3.557143075125558,6.50460138086703,6.584056359709512,258.1701587190304,245.0650459289551,231.9599331388797
2023-06-13 15:30:00,83.15099689655942,3.46714346749442,6.85150611622808,6.637546311013226,259.2942687155141,246.4029808044434,233.5116928933726
2023-06-13 16:30:00,80.3629657217111,3.171357291085379,7.054789993836692,6.720995047577921,260.0136441089316,247.7055305480957,235.3974169872598
2023-06-13 17:30:00,72.32655152224825,3.297070094517299,6.908704889947813,6.7585370160519,259.8196355880097,248.79853515625,237.7774347244903
2023-06-13 18:30:00,83.96110516107424,3.309927804129464,6.900988911091758,6.787027395059871,259.639348092394,249.9682846069336,240.2972211214732
2023-06-13 19:30:00,84.19734212137124,3.245641435895647,6.858172431875886,6.801256402423075,260.8171731701884,250.3745941162109,239.9320150622335
2023-06-14 13:30:00,82.80353504024194,3.29278564453125,6.844479495877835,6.809901021114027,262.1775613250595,251.0227691650391,239.8679770050186
2023-06-14 14:30:00,78.17895009012406,3.306678771972656,6.624247489133268,6.772770314717876,262.8504508514593,251.7342697143555,240.6180885772516
2023-06-14 15:30:00,76.69336075166694,3.30025155203683,6.34749183059418,6.687714617893137,263.5163857500394,252.2665191650391,241.0166525800387
2023-06-14 16:30:00,76.62252560735512,3.315252031598772,6.067499829551622,6.563671660224835,264.0488107331494,252.8412696838379,241.6337286345264
2023-06-14 17:30:00,58.722195063896,3.707388741629464,5.37892212801961,6.326721753783791,263.7247359292447,253.2875152587891,242.8502945883335
2023-06-14 18:30:00,62.66723070922372,3.952388218470982,5.044585673615444,6.070294537750122,263.5223647001684,253.8900146484375,244.2576645967066
2023-06-14 19:30:00,62.94829160707825,4.065245492117746,4.751479151849111,5.806531460569921,263.5532249246139,254.3623199462891,245.1714149679642
2023-06-15 13:30:00,60.53432830890247,4.401675633021763,4.523129124763045,5.549850993408546,263.4551376907281,254.8946144104004,246.3340911300726
2023-06-15 14:30:00,56.31918747355057,4.283102852957589,4.293874527066549,5.298655700140147,263.1775107619526,255.4216293334961,247.6657479050396
2023-06-15 15:30:00,40.658143189282,4.246674673897879,3.838374394147763,5.00659943894167,262.5161236294131,255.7975044250488,249.0788852206845
2023-06-15 16:30:00,46.06844103504678,4.318890162876674,3.618443841518143,4.728968319456965,262.0942288234003,256.1955101013183,250.2967913792364
2023-06-15 17:30:00,50.54798429593215,4.238176618303571,3.346264007685789,4.45242745710273,261.5771002498059,256.5157600402832,251.4544198307606
2023-06-15 18:30:00,43.66578127274463,4.140318734305246,3.064569856536508,4.174855936989486,260.8225827337222,256.8105094909668,252.7984362482115
2023-06-15 19:30:00,42.21381620142767,4.236748831612723,2.811737752681438,3.902232300127876,260.4108300338482,256.9910095214844,253.5711890091206
2023-06-16 13:30:00,54.11492177868551,4.341033935546875,3.072884342000549,3.736362708502411,261.2520928820845,257.3583396911621,253.4645865002397
2023-06-16 14:30:00,50.56622159957305,4.372855050223214,2.976954382641736,3.584481043330277,261.2544804522712,257.3593452453613,253.4642100384515
2023-06-16 15:30:00,55.51399311681877,4.459283011300223,3.059315377715109,3.479447910207243,261.6656647414566,257.4743461608887,253.2830275803207
2023-06-16 16:30:00,54.88976120882878,4.435703822544643,3.071429275021757,3.397844183170146,262.0968228396774,257.7193466186524,253.3418703976273
2023-06-16 17:30:00,69.22391827268872,4.012132917131696,3.177541621918664,3.35378367091985,262.7955260851456,257.9305969238281,253.0656677625107
2023-06-16 18:30:00,57.4646957557244,3.869270324707031,3.023432273079379,3.287713391351756,262.9254865022087,257.9895965576172,253.0537066130257
2023-06-16 19:30:00,57.92882537674771,3.791419982910156,2.915311234351634,3.213232959951732,263.004626162086,258.0166717529297,253.0287173437734
2023-06-20 13:30:00,59.95327689351056,3.472133091517857,2.948944563451448,3.160375280651675,263.5876731790821,258.2211715698242,252.8546699605663
2023-06-20 14:30:00,63.22456388517097,3.549278259277344,3.120584864440218,3.152417197409384,264.6472753410312,258.5558013916016,252.4643274421719
2023-06-20 15:30:00,74.78752175659392,3.540706089564732,3.543957380337076,3.230725233994923,266.6872799550857,259.0880462646484,251.4888125742111
2023-06-20 16:30:00,74.55639338308416,3.607842581612723,3.995310868269712,3.383642360849881,268.6633465269805,259.9713562011719,251.2793658753633
2023-06-20 17:30:00,77.00351958626905,3.545701163155692,4.346735575260254,3.576261003731956,270.5940041491471,260.7148208618164,250.8356375744857
2023-06-20 18:30:00,79.11760752405876,3.572844369070871,4.684142700472478,3.79783734308006,272.550958749955,261.5117401123047,250.4725214746543
2023-06-20 19:30:00,80.28873079580384,3.567842755998884,5.035638699511594,4.045397614366367,274.63602891984,262.3619903564453,250.0879517930506
2023-06-21 13:30:00,59.29748681788399,3.869271414620536,4.721458016575014,4.180609694808097,275.153625658369,262.8779251098633,250.6022245613575
2023-06-21 14:30:00,58.93912787294499,4.255299159458706,4.14080467302864,4.172648690452206,275.0127477318376,263.3601745605469,251.707601389256
2023-06-21 15:30:00,51.3720152544231,4.354583740234375,3.449884360296608,4.028095824421086,274.8869837215013,263.6108337402344,252.3346837589675
2023-06-21 16:30:00,47.4596171030072,4.616734095982143,2.644835138750125,3.751443687286895,274.6965308177746,263.7575836181641,252.8186364185535
2023-06-21 17:30:00,51.86975623012612,4.812454223632812,2.364469941891286,3.474048938207773,274.4360531595607,264.1618331909179,253.8876132222752
2023-06-21 18:30:00,54.47880503112114,4.696746826171875,2.058834513212503,3.19100605320872,274.0426232102487,264.5273330688477,255.0120429274466
2023-06-21 19:30:00,48.59592019399233,4.881740025111607,1.503947950595489,2.853594432686074,274.1231187510882,264.4019073486328,254.6806959461774
2023-06-22 13:30:00,48.88171880104348,5.400312151227679,1.220788362369376,2.527033218622734,273.988172796062,264.5486526489258,255.1091325017896
2023-06-22 14:30:00,42.87538360540393,5.533440726143973,0.7911795600168716,2.179862486901562,274.0779506088022,264.4539016723633,254.8298527359243
2023-06-22 15:30:00,41.57910291457997,5.577728271484375,0.7012460546852708,1.884139200458304,274.0566551278506,264.5304016113281,255.0041480948056
2023-06-22 16:30:00,38.17439826627039,5.517735072544643,0.6116246633998799,1.629636293046619,274.0561953429917,264.5174011230469,254.978606903102
2023-06-22 17:30:00,38.83760723750832,5.531304495675223,0.6090250918430229,1.4255140528059,273.9984023423406,264.6771560668946,255.3559097914485
2023-06-22 18:30:00,36.24147141453422,5.481303623744419,0.5876760552550309,1.257946453295726,273.9548906882871,264.7996505737304,255.6444104591738
2023-06-22 19:30:00,35.94828035661527,5.493447440011161,0.691895556942427,1.144736274025066,273.9959796679024,264.9071502685547,255.818320869207
2023-06-23 13:30:00,32.96468189321021,5.487018040248326,-0.02009009239111492,0.9117710007418302,274.5745628007547,264.4100212097168,254.2454796186788
2023-06-23 14:30:00,39.82897163341,5.044560023716518,-0.4149501527484745,0.6464267700437692,274.3044179222847,263.8115257263183,253.318633530352
2023-06-23 15:30:00,48.42554068102226,5.052417210170201,-0.4072762972768942,0.4356861565796366,273.3547111663148,263.308470916748,253.2622306671813
2023-06-23 16:30:00,54.08435415703626,4.847417558942523,-0.2837469519508886,0.2917995348735316,272.1708993217796,262.8490058898926,253.5271124580055
2023-06-23 17:30:00,43.19154793741379,4.752416338239398,-0.4270349873659143,0.1480326304256424,270.38529290574,262.1670860290527,253.9488791523654
2023-06-23 18:30:00,39.9292569296435,4.848129272460938,-0.8232057368557548,-0.04621504303063707,267.6538047251253,261.2160865783691,254.7783684316129
2023-06-23 19:30:00,45.91064180901832,4.775987897600446,-1.035668823233266,-0.2441057990711628,266.6210400014456,260.6541511535644,254.6872623056832
2023-06-26 13:30:00,40.28902288872442,4.413129534040179,-1.33630784740518,-0.4625462087379664,266.4460026181978,260.176651763916,253.9073009096343
2023-06-26 14:30:00,37.16196709073972,4.531428745814732,-1.987391406833126,-0.7675152483569984,267.4103501650381,259.5474922180176,251.684634270997
2023-06-26 15:30:00,27.17075711804785,4.771427699497768,-2.912003147096755,-1.19641282810495,269.3336717666648,258.7849922180176,248.2363126693704
2023-06-26 16:30:00,31.50803468097077,4.819283621651786,-3.403574664768797,-1.637845195437719,269.5372700972742,257.9091331481933,246.2809961991125
2023-06-26 17:30:00,29.45377902138264,4.849990844726562,-3.809974898335696,-2.072271136017314,269.6108722185751,257.0326332092285,244.4543941998819
2023-06-26 18:30:00,28.94234211468402,4.907848903111049,-4.15755400710097,-2.489327710234046,269.9609642816957,256.2936332702637,242.6263022588317
2023-06-26 19:30:00,24.11912404493373,5.02570561000279,-4.674459175690771,-2.926354003325391,270.28549154715,255.2658828735352,240.2462741999203
2023-06-27 13:30:00,37.82453604240581,4.629991803850446,-4.703477927057548,-3.281778788071823,270.1259579489925,254.5618934631348,238.997828977277
2023-06-27 14:30:00,34.35576978187287,4.697135925292969,-4.681674770606293,-3.561757984578717,269.3676889716526,253.6919731140137,238.0162572563747
2023-06-27 15:30:00,26.59848766801701,4.496779305594308,-4.628909349496183,-3.775188257562211,268.4431236073466,252.8179786682129,237.1928337290791
2023-06-27 16:30:00,28.94187668428741,4.553921290806362,-4.332204572463638,-3.886591520542496,267.0415640004984,252.0242294311523,237.0068948618063
