datetime,SMA_5,SMA_20,SMA_50,SMA_200,EMA_5,EMA_20,EMA_50,EMA_200
2023-12-15 17:30:00,252.3607421875,243.3925155639648,241.5708526611328,234.5216548156738,252.1471676957158,246.3270465560615,242.6819800020102,237.2176723412443
2023-12-15 18:30:00,252.2761596679688,244.0812652587891,241.7368966674805,234.6785747528076,251.6705096649824,246.7451557986762,242.9970864177556,237.3519959358938
2023-12-15 19:30:00,252.0962188720703,244.8273048400879,241.9417465209961,234.8371411895752,251.7439373922149,247.2352164699146,243.3458592188899,237.4966605817723
2023-12-15 20:30:00,252.3902191162109,245.8013046264649,242.2093463134766,235.0068376922607,252.2759570407735,247.8166240763885,243.7377861647331,237.6543057136739
2023-12-18 14:30:00,253.4295806884766,247.2508003234863,242.5889047241211,235.1990377807617,254.3139762433282,248.8236136546789,244.3123833601724,237.8606311757114
2023-12-18 15:30:00,254.0235992431641,248.5178001403809,242.9035046386719,235.3723377990723,254.8026504219844,249.4861265236901,244.7620937687656,238.0389333409212
2023-12-18 16:30:00,254.7821594238281,249.7267997741699,243.1523043823242,235.5424877929688,254.7050984502683,249.9645901411326,245.1443643859448,238.202824496801
2023-12-18 17:30:00,255.232861328125,250.7370101928711,243.4097903442383,235.7253592681885,254.5181664229002,250.3626579722784,245.4973031303455,238.3614461671628
2023-12-18 18:30:00,255.1075805664063,251.5321899414062,243.6643600463867,235.909877243042,253.9166417916991,250.5865565015183,245.7802948714809,238.5042535936517
2023-12-18 19:30:00,253.9864990234375,252.2074203491211,243.8916641235352,236.0876752471924,253.5392968389974,250.7958946379064,246.0549737758775,238.6463466617108
2023-12-18 20:30:00,253.2345001220703,252.4699256896973,244.0962643432617,236.2512752532959,253.0328659834852,250.912476507864,246.2888965404494,238.7794178817183
2023-12-19 14:30:00,253.7264831542969,252.9046562194824,244.3828625488281,236.4395247650147,254.3452138783131,251.4893749040644,246.7077598003521,238.9604177999894
2023-12-19 15:30:00,254.4836029052734,253.1871513366699,244.6482604980469,236.6433982849121,255.5401096265577,252.1027583534913,247.1478437737911,239.1491688778308
2023-12-19 16:30:00,255.1508819580078,253.5109008789063,244.8841162109375,236.8303382110596,255.7100690153614,252.4786849667749,247.4969474608177,239.3173362302202
2023-12-19 17:30:00,255.8389617919922,253.8186508178711,245.1818142700195,237.0211632537842,255.8817147114128,252.8354774559883,247.8392242703353,239.4855717513475
2023-12-19 18:30:00,256.6709594726562,254.0724502563477,245.454714050293,237.2058757019043,255.9811406995357,253.1540027150162,248.1663132274116,239.6516853923867
2023-12-19 19:30:00,256.4969787597656,254.3204452514648,245.6965161132813,237.3765257263184,256.0207625008624,253.4345744663019,248.4774384382392,239.8153502750845
2023-12-19 20:30:00,256.35,254.5406707763672,245.9650161743164,237.5491562652588,256.4121774419812,253.7927109289606,248.8193038847482,239.9882821860212
2023-12-20 14:30:00,256.836083984375,254.87119140625,246.2592242431641,237.7302082824707,257.1015875329354,254.2391582419019,249.1981707016147,240.1722834350642
2023-12-20 15:30:00,256.9710998535156,255.0565353393555,246.6061260986328,237.9234087371826,257.0344201716965,254.4925798806939,249.5002065740698,240.3387292262499
2023-12-20 16:30:00,256.89248046875,255.2053848266602,246.9268640136719,238.1000417327881,256.6185786984487,254.6158480589091,249.746743404575,240.4924423260081
2023-12-20 17:30:00,257.0444763183594,255.5125244140625,247.2898937988281,238.2924416351318,256.69904758282,254.8295754201142,250.0256940691627,240.6553034506405
2023-12-20 18:30:00,256.5057159423828,255.6430450439453,247.6055578613281,238.4649976348877,255.9664335366587,254.7983020890877,250.2012043191696,240.793073619732
2023-12-20 19:30:00,254.5196350097656,255.4035453796387,247.7725180053711,238.6029976654053,253.4942900416917,254.2032259902944,250.1364513282907,240.8702569971651
2023-12-20 20:30:00,252.58759765625,254.8460395812988,247.9251138305664,238.7294971466064,251.4094929216747,253.5400519608988,250.022861028422,240.9336365164136
2023-12-21 14:30:00,251.3572174072266,254.5387893676758,248.1248138427734,238.8671720886231,250.8179934500618,253.1681417271785,250.0076505765951,241.0202171929353
2023-12-21 15:30:00,250.5808197021484,254.4621894836426,248.4643737792969,239.0621615600586,251.5379945754318,253.1500326889874,250.1241347432452,241.139200074858
2023-12-21 16:30:00,249.9357391357422,254.3187644958496,248.7760897827148,239.2519155883789,251.4505972543895,252.9715345864462,250.1692981890907,241.2400617916485
2023-12-21 17:30:00,250.4717376708984,254.2445846557617,249.1132897949219,239.4598840332031,251.377063412106,252.8056737427408,250.2108941709906,241.3394641193689
2023-12-21 18:30:00,251.6146789550781,254.253084564209,249.4786499023438,239.6791320800781,251.9029106422504,252.8198576817692,250.3184906781102,241.45503766149
2023-12-21 19:30:00,252.6006408691406,254.3803245544433,249.8349459838867,239.9069561004639,252.7902084538831,252.9860430527577,250.4850127721901,241.5854830984617
2023-12-21 20:30:00,252.9088623046875,254.2577842712402,250.1864840698242,240.1389011383057,253.3665069705575,253.1320488576289,250.6432124283359,241.7141758437895
2023-12-22 14:30:00,253.9037017822266,254.1737892150879,250.5720840454102,240.3704511260986,254.327671313705,253.4289965854738,250.8630864507541,241.8588109100205
2023-12-22 15:30:00,254.6827026367187,254.1275398254394,250.9973840332031,240.6105766296387,254.59344754247,253.5905207201906,251.0302203154304,241.9908127915128
2023-12-22 16:30:00,255.2658020019531,254.1097946166992,251.5267840576172,240.8377771759033,255.0189990045503,253.8076236924306,251.2200195943826,242.1289151709875
