datetime,Open,High,Low,Close
2023-05-25 13:30:00,186.5399932861328,186.7799987792969,180.5800018310547,182.5200042724609
2023-05-25 14:30:00,182.5500030517578,185.0399932861328,182.1799926757812,184.3950042724609
2023-05-25 15:30:00,184.4049987792969,185.3099975585938,183.4400024414062,185.2599945068359
2023-05-25 16:30:00,185.2700042724609,185.6100006103516,183.9499969482422,184.2879943847656
2023-05-25 17:30:00,184.2904052734375,185.7700042724609,184.0700073242188,184.7299041748047
2023-05-25 18:30:00,184.7100067138672,184.7763061523438,182.75,184.4850006103516
2023-05-25 19:30:00,184.5,184.8899993896484,184.1699981689453,184.4400024414062
2023-05-26 13:30:00,184.6199951171875,190.7299957275391,184.5299987792969,190.2799987792969
2023-05-26 14:30:00,190.2799987792969,191.5299987792969,189.7100067138672,191.2299957275391
2023-05-26 15:30:00,191.2400054931641,194.8500061035156,191.2400054931641,194.1399993896484
2023-05-26 16:30:00,194.1360931396484,198.6000061035156,193.9700012207031,197.1199951171875
2023-05-26 17:30:00,197.1399993896484,197.7899932861328,195.1699981689453,196.0200042724609
2023-05-26 18:30:00,196.0200042724609,197.25,194.6399993896484,195.0155944824219
2023-05-26 19:30:00,195.0124053955078,195.0500030517578,191.8899993896484,193.1600036621094
2023-05-30 13:30:00,199.9700012207031,204.4799957275391,197.5299987792969,200.1844024658203
2023-05-30 14:30:00,200.1999969482422,201.4900054931641,199.0899963378906,199.9600067138672
2023-05-30 15:30:00,199.9799041748047,201.1499938964844,199.3300018310547,199.5200042724609
2023-05-30 16:30:00,199.5399932861328,200.2299957275391,198.5299987792969,198.9400024414062
2023-05-30 17:30:00,198.9299926757812,200.2899932861328,197.5841979980469,200.0498962402344
2023-05-30 18:30:00,200.0399932861328,201.9900054931641,200.0399932861328,201.0975036621094
2023-05-30 19:30:00,201.1082000732422,201.4400024414062,200.0700073242188,201.1900024414062
2023-05-31 13:30:00,201.7700042724609,202.9900054931641,196.2400054931641,197.3800048828125
2023-05-31 14:30:00,197.3800048828125,198.3999938964844,195.1199951171875,195.9949951171875
2023-05-31 15:30:00,195.9949951171875,197.4400024414062,195.3600006103516,196.3865966796875
2023-05-31 16:30:00,196.3816986083984,198.0700073242188,195.9499969482422,198.0299987792969
2023-05-31 17:30:00,198.0431976318359,200.6699981689453,197.8719940185547,200.5
2023-05-31 18:30:00,200.4600067138672,200.6100006103516,198.5426940917969,198.9698944091797
2023-05-31 19:30:00,198.9700012207031,203.9499969482422,198.6399993896484,203.9299926757812
2023-06-01 13:30:00,202.5899963378906,205.9900054931641,199.3699951171875,201.7200012207031
2023-06-01 14:30:00,201.7400054931641,204.9900054931641,200.8730926513672,204.0399932861328
2023-06-01 15:30:00,204.0299987792969,206.8899993896484,203.3500061035156,206.4149932861328
2023-06-01 16:30:00,206.3999938964844,207.1900024414062,205.0,206.9403991699219
2023-06-01 17:30:00,206.9450073242188,208.6900024414062,206.4494934082031,208.2613067626953
2023-06-01 18:30:00,208.2700042724609,209.8000030517578,207.3609008789062,207.9066009521484
2023-06-01 19:30:00,207.9062957763672,208.3500061035156,206.7799987792969,207.5
2023-06-02 13:30:00,210.1499938964844,214.25,209.7519989013672,213.7299957275391
2023-06-02 14:30:00,213.7299957275391,216.9400024414062,213.2406005859375,216.6349945068359
2023-06-02 15:30:00,216.6226959228516,217.25,214.6199951171875,215.3852996826172
2023-06-02 16:30:00,215.3849945068359,216.9100036621094,215.0299987792969,216.4850006103516
2023-06-02 17:30:00,216.4900054931641,216.5998992919922,213.8200073242188,215.3999938964844
2023-06-02 18:30:00,215.4100036621094,216.1999969482422,214.3000030517578,214.8800048828125
2023-06-02 19:30:00,214.8800048828125,215.0299987792969,213.5200042724609,213.9700012207031
2023-06-05 13:30:00,219.0,221.2899932861328,216.3999938964844,217.1242065429688
2023-06-05 14:30:00,217.1242065429688,220.1999969482422,216.7599945068359,218.9665069580078
2023-06-05 15:30:00,218.9299926757812,219.2700042724609,216.8200073242188,218.5099029541016
2023-06-05 16:30:00,218.5099945068359,219.3899993896484,217.3200073242188,217.6100006103516
2023-06-05 17:30:00,217.6100006103516,218.5599975585938,216.2068023681641,216.4882965087891
2023-06-05 18:30:00,216.4600982666016,217.1699981689453,214.5200042724609,216.8950042724609
2023-06-05 19:30:00,216.8800048828125,218.1999969482422,216.7599945068359,217.5899963378906
2023-06-06 13:30:00,216.1399993896484,216.8600006103516,212.5299987792969,214.7599945068359
2023-06-06 14:30:00,214.7799987792969,219.0800018310547,214.75,217.8399963378906
2023-06-06 15:30:00,217.8450012207031,220.9700012207031,217.7700042724609,220.7599945068359
2023-06-06 16:30:00,220.75,220.8899993896484,217.8200073242188,219.7989959716797
2023-06-06 17:30:00,219.7899932861328,220.4499969482422,219.0050048828125,220.3000030517578
2023-06-06 18:30:00,220.3049926757812,220.6499938964844,219.2799987792969,219.9400024414062
2023-06-06 19:30:00,219.9499969482422,221.9100036621094,218.9299926757812,221.2899932861328
2023-06-07 13:30:00,228.0,230.8296051025391,225.8000030517578,228.3999938964844
2023-06-07 14:30:00,228.3800048828125,229.8000030517578,224.5500030517578,228.8000030517578
2023-06-07 15:30:00,228.8014068603516,229.5101013183594,223.1999969482422,223.8050994873047
2023-06-07 16:30:00,223.8099975585938,225.75,223.7720031738281,224.7910003662109
2023-06-07 17:30:00,224.8150024414062,227.2400054931641,223.9299926757812,226.2299041748047
2023-06-07 18:30:00,226.2200012207031,226.3500061035156,224.2799987792969,225.1900024414062
2023-06-07 19:30:00,225.1900024414062,226.0700073242188,223.2400054931641,224.6100006103516
2023-06-08 13:30:00,224.2200012207031,229.2700042724609,223.0099945068359,228.9600067138672
2023-06-08 14:30:00,228.9609069824219,233.3300018310547,228.6000061035156,232.6649932861328
2023-06-08 15:30:00,232.6799926757812,233.1999969482422,231.1499938964844,232.5986022949219
2023-06-08 16:30:00,232.6000061035156,232.6199951171875,230.6799926757812,231.8612976074219
2023-06-08 17:30:00,231.8500061035156,233.0899963378906,230.8500061035156,232.6889953613281
2023-06-08 18:30:00,232.6900024414062,234.5050048828125,232.3800048828125,234.0599060058594
2023-06-08 19:30:00,234.0599975585938,235.2299957275391,233.3500061035156,234.8500061035156
2023-06-09 13:30:00,249.0700073242188,252.4199981689453,245.0919036865234,250.6437072753906
2023-06-09 14:30:00,250.6499938964844,251.3000030517578,245.8399963378906,247.0350036621094
2023-06-09 15:30:00,247.0263061523438,249.1999969482422,242.75,244.1199951171875
2023-06-09 16:30:00,244.1298065185547,247.8800048828125,242.0200042724609,247.3450012207031
2023-06-09 17:30:00,247.3699951171875,247.5500030517578,245.2599945068359,246.6100006103516
2023-06-09 18:30:00,246.6300048828125,246.8699951171875,243.3699951171875,244.1649932861328
2023-06-09 19:30:00,244.1649932861328,245.3200073242188,243.2700042724609,244.3800048828125
2023-06-12 13:30:00,248.5,249.9199981689453,245.8800048828125,247.3139038085938
2023-06-12 14:30:00,247.3139038085938,248.3000030517578,244.5899963378906,246.8090972900391
2023-06-12 15:30:00,246.8099975585938,247.9799957275391,245.5,246.9297027587891
2023-06-12 16:30:00,246.9342956542969,247.9900054931641,246.3200073242188,247.1074981689453
2023-06-12 17:30:00,247.1100006103516,249.3999938964844,246.6999969482422,248.9299011230469
2023-06-12 18:30:00,248.9299926757812,250.9700012207031,248.1699981689453,249.75
2023-06-12 19:30:00,249.75,250.0899963378906,248.9199981689453,249.8800048828125
2023-06-13 13:30:00,253.9499969482422,255.8300018310547,251.3999938964844,252.1999969482422
2023-06-13 14:30:00,252.1799926757812,254.9700012207031,251.3399963378906,254.6219024658203
2023-06-13 15:30:00,254.6349945068359,258.9700012207031,253.7799987792969,258.6199951171875
2023-06-13 16:30:00,258.6499938964844,259.1900024414062,257.4710083007812,258.739990234375
2023-06-13 17:30:00,258.760009765625,259.6799926757812,255.6300048828125,255.9199981689453
2023-06-13 18:30:00,255.9550018310547,259.3800048828125,255.6999969482422,258.2449951171875
2023-06-13 19:30:00,258.260009765625,258.989990234375,257.8399963378906,258.7698974609375
2023-06-14 13:30:00,260.1700134277344,261.4500122070312,255.25,259.9985046386719
2023-06-14 14:30:00,260.0,261.5700073242188,257.6654968261719,258.3500061035156
2023-06-14 15:30:00,258.3800048828125,258.4700012207031,256.0799865722656,257.989990234375
2023-06-14 16:30:00,257.9700012207031,259.1799926757812,257.2999877929688,258.1050109863281
2023-06-14 17:30:00,258.1199951171875,258.6899108886719,250.5,253.0899047851562
2023-06-14 18:30:00,253.0556030273438,258.4400024414062,252.2100067138672,256.4299926757812
2023-06-14 19:30:00,256.4549865722656,257.0,254.25,256.760009765625
2023-06-15 13:30:00,248.3999938964844,257.9500122070312,247.2899932861328,257.4549865722656
2023-06-15 14:30:00,257.489990234375,257.5799865722656,255.6100006103516,257.4700012207031
2023-06-15 15:30:00,257.4700012207031,258.9500122070312,254.2700042724609,254.625
2023-06-15 16:30:00,254.6529998779297,257.2000122070312,254.4700012207031,256.8900146484375
2023-06-15 17:30:00,256.8900146484375,257.75,254.8300018310547,256.1549987792969
2023-06-15 18:30:00,256.1546936035156,257.4599914550781,255.1499938964844,255.7749938964844
2023-06-15 19:30:00,255.75,257.1400146484375,254.6399993896484,255.8099975585938
2023-06-16 13:30:00,258.9200134277344,263.4700012207031,257.2091064453125,261.968505859375
2023-06-16 14:30:00,261.9588928222656,262.3999938964844,258.0499877929688,258.6401062011719
2023-06-16 15:30:00,258.6499938964844,261.1600036621094,257.5599975585938,261.0400085449219
2023-06-16 16:30:00,261.0549926757812,261.760009765625,260.2101135253906,260.8200073242188
2023-06-16 17:30:00,260.8200073242188,262.6899108886719,260.4299926757812,262.4700012207031
2023-06-16 18:30:00,262.468994140625,263.6000061035156,259.3700866699219,259.9498901367188
2023-06-16 19:30:00,259.989990234375,261.6099853515625,259.989990234375,260.5400085449219
2023-06-20 13:30:00,262.5,266.7300109863281,261.8700866699219,262.4400024414062
2023-06-20 14:30:00,262.4400024414062,264.9500122070312,261.8999938964844,264.6825866699219
2023-06-20 15:30:00,264.6965942382812,268.9700012207031,264.4100036621094,268.7499084472656
2023-06-20 16:30:00,268.760009765625,271.5299072265625,267.8599853515625,270.756103515625
2023-06-20 17:30:00,270.75,271.510009765625,269.4599914550781,271.2992858886719
2023-06-20 18:30:00,271.2999877929688,272.7200012207031,270.0299987792969,272.6983947753906
2023-06-20 19:30:00,272.7000122070312,274.75,272.3200073242188,274.4599914550781
2023-06-21 13:30:00,275.1300048828125,276.989990234375,265.1099853515625,267.7886962890625
2023-06-21 14:30:00,267.7500915527344,269.8944091796875,260.1400146484375,264.2699890136719
2023-06-21 15:30:00,264.260009765625,266.2799987792969,261.2900085449219,261.9031982421875
2023-06-21 16:30:00,261.885009765625,263.0,257.7799987792969,259.0899963378906
2023-06-21 17:30:00,259.0718994140625,263.9700012207031,258.9700012207031,263.8599853515625
2023-06-21 18:30:00,263.8599853515625,264.7000122070312,262.0899963378906,263.1199951171875
2023-06-21 19:30:00,263.1300048828125,263.5199890136719,259.2699890136719,259.4599914550781
2023-06-22 13:30:00,250.7700042724609,261.7000122070312,248.25,261.5750122070312
2023-06-22 14:30:00,261.5750122070312,261.7438049316406,256.8299865722656,259.1449890136719
2023-06-22 15:30:00,259.1300048828125,263.7300109863281,258.5499877929688,262.3500061035156
2023-06-22 16:30:00,262.3500061035156,262.5400085449219,259.7099914550781,262.2099914550781
2023-06-22 17:30:00,262.239990234375,264.1499938964844,261.9100036621094,263.1449890136719
2023-06-22 18:30:00,263.1600036621094,264.2799987792969,262.2900085449219,262.9898986816406
2023-06-22 19:30:00,262.9898986816406,265.0,262.3999938964844,264.5899963378906
2023-06-23 13:30:00,259.2900085449219,262.0199890136719,252.8000030517578,254.7400054931641
2023-06-23 14:30:00,254.7200012207031,258.1099853515625,254.5500030517578,256.7799987792969
2023-06-23 15:30:00,256.7999877929688,260.8099975585938,255.7100067138672,260.6950073242188
2023-06-23 16:30:00,260.75,262.4500122070312,260.1000061035156,262.1099853515625
2023-06-23 17:30:00,262.1091003417969,262.4299926757812,258.760009765625,259.0599975585938
2023-06-23 18:30:00,259.0299987792969,259.0400085449219,255.1100006103516,255.4400024414062
2023-06-23 19:30:00,255.4499969482422,257.9200134277344,254.6799926757812,256.5499877929688
2023-06-26 13:30:00,250.0650024414062,258.3699951171875,250.0,254.7200012207031
2023-06-26 14:30:00,254.7299957275391,255.1000061035156,248.5299987792969,249.3200073242188
2023-06-26 15:30:00,249.3000030517578,251.1900024414062,242.6499938964844,243.8399963378906
2023-06-26 16:30:00,243.8200073242188,246.6300048828125,243.1300048828125,246.3428039550781
2023-06-26 17:30:00,246.360107421875,246.5198974609375,243.8500061035156,245.5899963378906
2023-06-26 18:30:00,245.5200042724609,247.1999969482422,244.3999938964844,244.6799926757812
2023-06-26 19:30:00,244.7100067138672,244.9499969482422,240.6999969482422,241.0200042724609
2023-06-27 13:30:00,243.2400054931641,247.1000061035156,240.8500061035156,245.0652008056641
2023-06-27 14:30:00,245.0899963378906,246.3000030517578,241.8000030517578,244.9515991210938
2023-06-27 15:30:00,244.9510955810547,245.7299957275391,243.4349975585938,244.7301025390625
2023-06-27 16:30:00,244.75,247.5099945068359,244.3600006103516,247.2700042724609
2023-06-27 17:30:00,247.3000030517578,250.1999969482422,247.2899932861328,248.9129028320312
2023-06-27 18:30:00,248.9400024414062,249.2799987792969,246.5800018310547,249.0137939453125
2023-06-27 19:30:00,249.0285034179688,250.389892578125,248.5305938720703,250.1999969482422
2023-06-28 13:30:00,249.6999969482422,257.2999877929688,248.8899993896484,257.2950134277344
2023-06-28 14:30:00,257.3099975585938,259.8800048828125,254.8999938964844,255.9906005859375
2023-06-28 15:30:00,255.9900054931641,258.8800048828125,255.6000061035156,256.2000122070312
2023-06-28 16:30:00,256.2049865722656,256.9100036621094,253.8999938964844,256.3198852539062
2023-06-28 17:30:00,256.2901000976562,256.989990234375,254.0599975585938,256.2550048828125
2023-06-28 18:30:00,256.25,257.1400146484375,254.4799957275391,256.010009765625
2023-06-28 19:30:00,255.9799957275391,256.5499877929688,255.3101043701172,256.3999938964844
2023-06-29 13:30:00,258.0299987792969,260.739990234375,253.6100006103516,255.4799957275391
2023-06-29 14:30:00,255.4799957275391,258.6400146484375,254.1999969482422,258.1260986328125
2023-06-29 15:30:00,258.139892578125,258.9299926757812,256.6199951171875,257.6300048828125
2023-06-29 16:30:00,257.6214904785156,257.6600036621094,254.4499969482422,256.4255065917969
2023-06-29 17:30:00,256.4299926757812,256.6900024414062,254.6799926757812,255.8300018310547
2023-06-29 18:30:00,255.8500061035156,257.3093872070312,255.1000061035156,256.3200073242188
2023-06-29 19:30:00,256.2999877929688,257.5899963378906,255.8399963378906,257.5299987792969
2023-06-30 13:30:00,260.6000061035156,264.239990234375,259.8900146484375,263.4849853515625
2023-06-30 14:30:00,263.489990234375,264.4500122070312,262.5299987792969,263.8558044433594
2023-06-30 15:30:00,263.8500061035156,263.875,261.6000061035156,263.6950073242188
2023-06-30 16:30:00,263.7000122070312,264.0899963378906,263.0299987792969,263.385009765625
2023-06-30 17:30:00,263.3800048828125,263.9299926757812,262.5599975585938,262.8099975585938
2023-06-30 18:30:00,262.8200073242188,263.1600036621094,262.010009765625,262.9989929199219
2023-06-30 19:30:00,262.9800109863281,263.098388671875,261.6300048828125,261.6791076660156
2023-07-03 13:30:00,276.489990234375,284.25,276.0799865722656,281.6561889648438
2023-07-03 14:30:00,281.6400146484375,282.0199890136719,277.3204040527344,277.7958068847656
2023-07-03 15:30:00,277.7999877929688,278.5499877929688,275.1099853515625,277.6799926757812
2023-07-05 13:30:00,280.25,282.9393005371094,278.0,280.9046020507812
2023-07-05 14:30:00,280.8847045898438,281.3499145507812,278.0299987792969,278.5
2023-07-05 15:30:00,278.5,280.2000122070312,277.6000061035156,279.3699951171875
2023-07-05 16:30:00,279.3800048828125,281.2300109863281,278.8800048828125,280.7999877929688
2023-07-05 17:30:00,280.7900085449219,281.0498962402344,278.75,279.4100036621094
2023-07-05 18:30:00,279.4498901367188,282.3900146484375,279.4299926757812,282.3298950195312
2023-07-05 19:30:00,282.3099975585938,283.8500061035156,281.8099975585938,282.4400024414062
2023-07-06 13:30:00,278.0899963378906,279.9700012207031,272.8800048828125,275.3800048828125
2023-07-06 14:30:00,275.3900146484375,276.4791870117188,274.2699890136719,275.2000122070312
2023-07-06 15:30:00,275.1799926757812,278.3598937988281,274.9700927734375,277.9372863769531
2023-07-06 16:30:00,277.9100036621094,278.7099914550781,276.2999877929688,276.5299987792969
2023-07-06 17:30:00,276.5101013183594,277.75,275.5700073242188,277.0650024414062
2023-07-06 18:30:00,277.0501098632812,278.2000122070312,276.9500122070312,277.5700073242188
2023-07-06 19:30:00,277.5599975585938,277.8399963378906,276.3099975585938,276.5400085449219
2023-07-07 13:30:00,278.4299926757812,280.7799987792969,275.2099914550781,276.5899963378906
2023-07-07 14:30:00,276.5910034179688,277.8900146484375,274.0499877929688,277.4598999023438
2023-07-07 15:30:00,277.4500122070312,279.3800048828125,276.8576049804688,278.6449890136719
2023-07-07 16:30:00,278.6400146484375,279.9599914550781,278.1499938964844,279.6749877929688
2023-07-07 17:30:00,279.6700134277344,279.7392883300781,278.5499877929688,279.0299987792969
2023-07-07 18:30:00,279.0199890136719,279.2200012207031,275.3099975585938,275.4299926757812
2023-07-07 19:30:00,275.4299926757812,276.1499938964844,273.7699890136719,274.4299926757812
2023-07-10 13:30:00,276.4700012207031,277.5199890136719,267.8001098632812,272.0303955078125
2023-07-10 14:30:00,272.0400085449219,272.8699951171875,268.1700134277344,270.0599975585938
2023-07-10 15:30:00,270.0450134277344,270.8500061035156,265.1000061035156,267.1199951171875
2023-07-10 16:30:00,267.1052856445312,269.2699890136719,266.6300048828125,268.5499877929688
2023-07-10 17:30:00,268.6000061035156,269.8900146484375,267.8999938964844,269.4389038085938
2023-07-10 18:30:00,269.4111938476562,270.3599853515625,268.4200134277344,268.9400939941406
2023-07-10 19:30:00,268.9100036621094,269.7000122070312,268.4299926757812,269.5000915527344
2023-07-11 13:30:00,268.6499938964844,270.8500061035156,266.8999938964844,269.6000061035156
2023-07-11 14:30:00,269.6000061035156,270.8999938964844,267.5299987792969,268.5799865722656
2023-07-11 15:30:00,268.5799865722656,269.1900024414062,266.6600036621094,267.0549926757812
2023-07-11 16:30:00,267.0700073242188,268.4599914550781,266.8599853515625,268.44189453125
2023-07-11 17:30:00,268.4400024414062,268.5700073242188,266.3699951171875,267.1473083496094
2023-07-11 18:30:00,267.1600036621094,269.0599975585938,266.8500061035156,269.0201110839844
2023-07-11 19:30:00,269.0400085449219,270.1796875,268.5400085449219,269.8200073242188
2023-07-12 13:30:00,276.3250122070312,276.5199890136719,272.0,273.864990234375
2023-07-12 14:30:00,273.860107421875,274.659912109375,272.2999877929688,273.4849853515625
2023-07-12 15:30:00,273.5,273.6700134277344,271.4599914550781,272.8349914550781
2023-07-12 16:30:00,272.8349914550781,273.6600036621094,272.1500854492188,273.3999938964844
2023-07-12 17:30:00,273.4100036621094,274.4400024414062,273.0700073242188,274.2300109863281
2023-07-12 18:30:00,274.2398986816406,274.2699890136719,272.25,272.7000122070312
2023-07-12 19:30:00,272.7200012207031,272.9800109863281,271.8052062988281,272.0
2023-07-13 13:30:00,274.5899963378906,274.9700012207031,270.9100036621094,271.0799865722656
2023-07-13 14:30:00,271.1000061035156,272.889892578125,270.6000061035156,271.6099853515625
2023-07-13 15:30:00,271.614990234375,273.6799011230469,271.0299987792969,273.5750122070312
2023-07-13 16:30:00,273.5599975585938,274.9500122070312,272.75,274.7850036621094
2023-07-13 17:30:00,274.7850036621094,276.3200073242188,274.6199951171875,276.1900024414062
2023-07-13 18:30:00,276.2073059082031,279.1700134277344,275.9400024414062,278.4230041503906
2023-07-13 19:30:00,278.4200134277344,279.4500122070312,277.5599975585938,277.9700012207031
2023-07-14 13:30:00,277.010009765625,280.5400085449219,276.3099975585938,279.4349975585938
2023-07-14 14:30:00,279.4349975585938,279.9500122070312,276.5,279.364990234375
2023-07-14 15:30:00,279.3599853515625,283.6900024414062,279.2300109863281,283.3200073242188
2023-07-14 16:30:00,283.3263854980469,285.2999877929688,281.2799987792969,283.5899963378906
2023-07-14 17:30:00,283.6000061035156,283.9700012207031,280.5599975585938,280.6390075683594
2023-07-14 18:30:00,280.6499938964844,280.9500122070312,278.7799987792969,279.9572143554688
2023-07-14 19:30:00,279.9800109863281,281.4800109863281,279.760009765625,281.3900146484375
2023-07-17 13:30:00,286.625,292.2300109863281,286.0400085449219,287.0252075195312
2023-07-17 14:30:00,287.0299987792969,288.1799926757812,283.5700073242188,286.6272888183594
2023-07-17 15:30:00,286.6199951171875,288.8999938964844,286.0599975585938,286.67529296875
2023-07-17 16:30:00,286.6900024414062,287.7000122070312,285.3599853515625,286.4649963378906
2023-07-17 17:30:00,286.4500122070312,289.0,286.2999877929688,288.8099975585938
2023-07-17 18:30:00,288.8099975585938,290.6300048828125,288.3500061035156,289.0700988769531
2023-07-17 19:30:00,289.0599975585938,290.5,288.6499938964844,290.3500061035156
2023-07-18 13:30:00,290.1499938964844,290.5199890136719,286.2601928710938,286.5950012207031
2023-07-18 14:30:00,286.5899963378906,289.4800109863281,286.010009765625,288.8800048828125
2023-07-18 15:30:00,288.9050903320312,288.9800109863281,287.5,288.4599914550781
2023-07-18 16:30:00,288.4500122070312,291.3999938964844,288.3500061035156,290.6600036621094
2023-07-18 17:30:00,290.6799926757812,292.260009765625,290.3299865722656,291.8999938964844
2023-07-18 18:30:00,291.8949890136719,293.7699890136719,291.5929870605469,292.7999877929688
2023-07-18 19:30:00,292.7999877929688,295.260009765625,292.75,293.3699951171875
2023-07-19 13:30:00,296.0400085449219,297.4800109863281,294.2300109863281,296.7999877929688
2023-07-19 14:30:00,296.7999877929688,299.0,296.760009765625,298.1000061035156
2023-07-19 15:30:00,298.1000061035156,299.2900085449219,294.4500122070312,294.9800109863281
2023-07-19 16:30:00,294.9599914550781,295.1300048828125,292.5,294.5960083007812
2023-07-19 17:30:00,294.5899963378906,294.7200012207031,291.3500061035156,292.2301025390625
2023-07-19 18:30:00,292.260009765625,293.8500061035156,289.5201110839844,293.7098083496094
2023-07-19 19:30:00,293.7283935546875,294.0,291.0199890136719,291.1199951171875
2023-07-20 13:30:00,277.5,280.9299926757812,272.010009765625,272.6900024414062
2023-07-20 14:30:00,272.6900024414062,272.7149963378906,269.4599914550781,270.8599853515625
2023-07-20 15:30:00,270.864990234375,274.0599975585938,270.010009765625,270.0199890136719
2023-07-20 16:30:00,270.0111083984375,270.7000122070312,264.2099914550781,266.130615234375
2023-07-20 17:30:00,266.1199951171875,266.9500122070312,264.1199951171875,264.5409851074219
2023-07-20 18:30:00,264.5750122070312,265.5715942382812,261.2000122070312,262.4067077636719
2023-07-20 19:30:00,262.4349975585938,265.5499877929688,262.4100952148438,262.9200134277344
2023-07-21 13:30:00,268.0,268.0,256.6000061035156,256.6720886230469
2023-07-21 14:30:00,256.6799926757812,262.4500122070312,255.8000030517578,262.4399108886719
2023-07-21 15:30:00,262.4400024414062,262.4500122070312,259.7000122070312,261.389404296875
2023-07-21 16:30:00,261.3696899414062,265.989990234375,261.281005859375,265.9501037597656
2023-07-21 17:30:00,265.9599914550781,267.4800109863281,262.5,263.1440124511719
2023-07-21 18:30:00,263.1499938964844,264.8800048828125,261.2219848632812,262.3399963378906
2023-07-21 19:30:00,262.3399963378906,262.3900146484375,259.3599853515625,259.9500122070312
